Date,TimeOfDay,Soil_ph,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorus,Relative_Humidity,Temperature,Water,Radiation
2021-01-05,afternoon,6.2,7.77,43.3,1.03,0.47,0.78,0.037,0.91,0.059,16.01,16.73,18.32,22.04,17.84,2.12,80.82,26.56,3.71,369.46
2021-01-05,evening,6.18,9.17,30.02,1.69,0.29,0.32,0.042,1.39,0.02,19.01,15.3,15.31,24.48,24.61,2.18,80.53,31.65,4.15,457.46
2021-01-06,morning,6.05,8.53,42.39,1.21,0.23,0.91,0.042,0.91,0.037,15.61,18.76,19.9,27.25,24.67,2.87,81.29,31.53,2.96,383.35
2021-01-06,afternoon,5.89,4.57,14.34,0.51,0.21,0.73,0.017,1.74,0.082,16.85,16.25,18.94,26.92,22.01,2.45,80.69,21.9,4.67,444.98
2021-01-06,evening,6.67,9.94,34.53,1.0,0.27,0.79,0.023,0.39,0.017,17.3,17.2,17.04,19.99,22.31,2.16,69.4,26.5,2.63,475.2
2021-01-07,morning,6.79,7.87,19.55,1.28,0.38,0.58,0.031,0.62,0.094,17.44,17.95,17.96,28.9,29.4,2.63,68.13,20.35,3.65,493.31
2021-01-07,afternoon,6.89,7.29,18.58,1.23,0.37,0.34,0.013,0.99,0.061,16.92,18.94,19.33,22.19,19.22,2.14,67.44,24.78,3.57,473.77
2021-01-07,evening,6.69,6.37,17.4,0.57,0.43,0.76,0.034,1.15,0.024,15.69,17.22,17.97,20.23,15.48,2.33,73.38,21.25,3.06,337.22
2021-01-08,morning,6.35,8.58,16.54,1.48,0.46,0.68,0.023,0.93,0.064,17.28,18.1,16.78,16.26,25.04,2.11,84.4,20.86,2.81,318.77
2021-01-08,afternoon,5.63,5.89,19.27,1.67,0.47,0.62,0.049,0.72,0.085,17.44,19.28,17.95,29.8,16.86,2.45,72.75,23.54,4.16,463.47
2021-01-08,evening,5.93,4.07,32.98,0.54,0.27,0.6,0.044,0.79,0.096,15.34,19.3,17.2,15.94,18.36,2.2,84.7,25.54,3.33,355.24
2021-01-09,morning,6.58,4.42,32.06,0.68,0.23,0.94,0.012,0.64,0.019,18.23,19.31,19.25,15.04,16.6,2.41,81.57,22.56,4.62,440.67
2021-01-09,afternoon,6.72,6.32,27.67,0.79,0.26,0.59,0.045,1.13,0.011,19.83,19.9,19.77,21.98,21.72,2.34,79.64,30.09,3.19,363.11
2021-01-09,evening,5.93,9.28,34.89,1.13,0.38,0.4,0.033,1.63,0.087,19.76,18.96,16.6,29.3,18.97,2.7,74.31,29.83,4.86,325.22
2021-01-10,morning,6.62,8.09,23.05,1.82,0.33,0.46,0.021,1.23,0.027,16.68,15.37,18.79,28.28,28.43,2.13,72.94,25.32,2.55,428.72
2021-01-10,afternoon,6.03,5.3,18.55,0.54,0.27,0.51,0.038,1.61,0.037,15.01,18.61,15.25,15.51,20.25,2.92,72.23,23.18,3.66,437.53
2021-01-10,evening,5.58,7.56,48.82,0.6,0.31,0.86,0.022,1.92,0.096,19.82,17.56,19.64,21.58,20.55,2.4,66.57,31.14,4.0,390.17
2021-01-11,morning,6.62,9.73,41.91,1.45,0.28,0.37,0.038,0.43,0.066,17.37,19.14,16.61,28.12,18.93,2.52,60.72,33.35,3.47,411.08
2021-01-11,afternoon,6.1,4.46,13.21,1.9,0.39,0.42,0.011,1.0,0.053,17.77,16.66,19.78,23.86,24.04,2.1,62.12,24.08,4.05,320.5
2021-01-11,evening,5.86,8.43,45.43,1.51,0.25,0.83,0.02,0.26,0.093,17.77,18.27,17.48,28.11,21.03,2.57,62.25,30.82,4.33,317.65
2021-01-12,morning,5.92,4.9,44.35,0.9,0.4,0.58,0.023,1.52,0.067,19.96,19.79,17.88,28.27,16.3,2.2,61.44,23.14,3.28,474.68
2021-01-12,afternoon,6.55,8.8,17.75,0.61,0.48,0.53,0.037,0.44,0.03,18.46,16.97,15.57,18.98,15.73,2.12,71.54,29.58,4.17,352.82
2021-01-12,evening,5.8,6.0,12.39,1.18,0.45,0.74,0.047,1.17,0.048,18.29,15.95,18.36,29.72,22.82,2.62,74.92,25.92,3.6,435.9
2021-01-13,morning,5.67,6.38,39.13,0.64,0.39,0.73,0.011,1.84,0.064,15.37,18.79,15.68,29.41,21.77,2.36,75.79,30.45,3.66,467.73
2021-01-13,afternoon,5.7,5.54,32.21,0.77,0.38,0.95,0.034,1.13,0.045,19.73,16.79,19.94,20.09,22.56,2.68,73.94,21.25,4.97,351.1
2021-01-13,evening,6.92,5.56,30.77,0.73,0.38,0.66,0.038,1.14,0.091,17.87,19.45,17.1,23.83,21.9,2.04,78.15,27.98,4.63,396.89
2021-01-14,morning,5.95,8.26,18.88,0.99,0.46,0.89,0.034,1.45,0.093,15.1,15.62,15.59,15.24,15.85,2.8,60.89,31.31,4.24,304.75
2021-01-14,afternoon,5.8,7.32,22.73,1.03,0.47,0.49,0.032,1.27,0.013,19.93,19.1,19.93,16.2,20.38,2.84,84.05,31.94,3.12,402.13
2021-01-14,evening,5.79,6.21,48.25,1.4,0.32,0.93,0.015,1.02,0.033,16.38,18.87,17.98,25.82,23.41,2.51,79.01,33.71,3.8,337.68
2021-01-15,morning,6.33,5.95,25.75,1.89,0.36,0.32,0.01,0.25,0.01,19.65,15.91,15.04,24.23,15.92,2.49,83.06,26.53,2.9,406.81
2021-01-15,afternoon,6.99,7.73,11.98,1.04,0.21,0.76,0.023,0.85,0.048,18.71,19.44,15.7,22.45,18.41,2.42,60.18,23.3,4.28,476.69
2021-01-15,evening,6.02,5.88,11.95,1.85,0.3,0.49,0.027,0.94,0.049,18.43,16.12,15.69,15.44,19.89,2.4,62.08,30.88,3.02,392.73
2021-01-16,morning,6.75,7.12,48.85,1.78,0.27,0.61,0.022,1.57,0.057,15.96,19.02,18.57,26.12,23.89,2.06,67.39,27.48,3.89,314.03
2021-01-16,afternoon,6.98,5.07,30.38,1.11,0.24,0.79,0.018,0.26,0.029,16.76,18.62,19.53,27.08,16.22,2.43,80.89,29.51,3.6,420.59
2021-01-16,evening,5.65,9.11,18.61,0.81,0.29,0.83,0.048,0.51,0.024,17.0,17.97,18.31,23.62,17.64,2.16,78.23,27.87,4.03,409.77
2021-01-17,morning,5.77,6.04,26.87,1.88,0.49,0.32,0.05,1.56,0.028,17.63,15.15,17.88,29.33,19.89,2.84,77.25,30.94,3.15,436.3
2021-01-17,afternoon,6.11,7.52,29.98,1.2,0.48,0.68,0.042,1.36,0.033,17.43,18.37,16.31,29.65,24.98,2.43,74.14,28.75,3.16,333.42
2021-01-17,evening,5.66,8.04,27.35,1.87,0.3,0.73,0.038,1.35,0.078,18.67,16.73,15.43,25.8,28.98,2.75,60.75,30.9,4.3,462.67
2021-01-18,morning,6.4,9.71,19.0,1.47,0.37,0.86,0.048,1.31,0.085,16.98,18.32,17.16,22.79,17.51,2.7,69.87,24.72,2.59,427.65
2021-01-18,afternoon,6.22,4.38,23.86,1.45,0.3,1.0,0.049,1.16,0.013,18.3,18.01,17.81,16.09,23.3,2.73,74.57,26.47,3.98,433.32
2021-01-18,evening,6.6,9.48,11.25,1.56,0.42,0.68,0.038,0.86,0.072,19.97,17.51,19.3,17.95,21.97,2.79,78.81,29.73,3.56,391.0
2021-01-19,morning,6.44,5.51,48.62,0.98,0.26,0.9,0.032,0.24,0.05,16.6,16.19,16.97,21.08,16.4,2.42,75.88,22.8,3.11,337.4
2021-01-19,afternoon,5.82,8.53,36.46,1.56,0.29,0.79,0.027,0.39,0.019,15.93,16.98,16.12,22.14,29.15,2.16,81.8,33.13,4.87,335.58
2021-01-19,evening,6.42,8.23,39.45,1.74,0.47,0.75,0.027,0.25,0.069,19.17,17.41,15.68,27.79,25.85,2.04,80.76,24.38,2.99,310.08
2021-01-20,morning,6.07,5.81,31.41,1.39,0.26,0.33,0.02,0.52,0.025,19.7,16.42,15.92,24.64,24.07,2.44,73.5,32.16,3.0,492.15
2021-01-20,afternoon,6.29,9.79,17.61,1.18,0.27,0.81,0.03,0.93,0.065,15.01,15.24,19.37,25.77,20.73,2.17,70.3,32.9,4.3,383.51
2021-01-20,evening,6.62,6.17,30.01,1.35,0.23,0.44,0.014,0.64,0.038,16.78,16.44,18.13,20.93,21.39,2.48,63.51,24.74,3.8,363.85
2021-01-21,morning,6.83,5.98,14.41,1.03,0.45,0.39,0.045,1.15,0.077,16.9,17.85,15.88,24.06,29.77,2.16,66.44,23.54,3.99,372.63
2021-01-21,afternoon,6.05,6.85,32.8,1.66,0.21,0.71,0.017,1.87,0.088,16.17,18.22,17.96,17.73,28.31,2.82,61.06,31.25,4.2,491.97
2021-01-21,evening,5.67,6.08,12.73,1.15,0.47,0.31,0.036,1.19,0.056,18.73,15.62,15.88,16.64,25.23,2.04,72.23,32.7,2.55,381.75
2021-01-22,morning,6.89,8.53,36.83,1.45,0.34,0.81,0.016,1.78,0.093,16.42,15.09,19.17,28.23,16.04,2.43,69.79,23.83,4.11,452.07
2021-01-22,afternoon,6.05,6.35,43.24,1.52,0.49,0.63,0.046,1.87,0.064,19.9,15.91,19.14,27.45,18.57,2.56,73.51,26.6,4.78,378.01
2021-01-22,evening,6.25,8.72,25.19,1.01,0.35,0.77,0.049,1.04,0.085,18.51,15.92,17.01,21.01,15.44,2.41,70.55,25.43,4.49,422.73
2021-01-23,morning,5.52,5.1,34.88,1.19,0.26,0.96,0.046,2.0,0.034,18.65,18.26,17.2,28.36,28.48,2.04,71.19,30.56,4.2,324.19
2021-01-23,afternoon,6.07,9.42,28.89,1.9,0.26,1.0,0.014,1.12,0.096,15.88,19.78,16.2,18.38,16.42,2.25,77.97,27.92,3.31,497.08
2021-01-23,evening,6.8,7.72,12.78,1.7,0.28,0.88,0.028,0.41,0.073,17.0,18.71,17.74,16.98,28.45,2.54,83.53,32.31,4.38,398.73
2021-01-24,morning,5.85,5.63,36.8,1.14,0.36,0.88,0.025,0.28,0.043,19.11,19.15,18.35,17.28,22.2,2.78,67.31,24.11,4.1,384.75
2021-01-24,afternoon,6.99,7.75,18.96,0.51,0.26,0.73,0.017,1.06,0.021,17.98,17.58,15.72,23.19,21.92,2.84,78.36,22.39,3.02,360.13
2021-01-24,evening,6.18,5.73,47.21,1.47,0.23,0.49,0.042,0.73,0.016,19.76,15.12,19.9,26.59,15.34,2.69,64.92,24.95,4.72,476.5
2021-01-25,morning,6.05,8.74,26.02,1.93,0.33,0.89,0.035,0.95,0.042,19.98,19.37,18.81,29.23,29.31,2.71,61.54,33.43,4.88,452.38
2021-01-25,afternoon,6.19,5.15,28.41,1.8,0.33,0.91,0.022,1.83,0.044,17.62,17.27,18.06,17.25,28.08,2.44,77.01,30.22,2.59,391.92
2021-01-25,evening,6.65,8.97,31.19,1.63,0.33,0.66,0.049,1.2,0.081,15.83,18.21,15.26,26.08,15.53,2.07,74.51,21.53,2.64,419.1
2021-01-26,morning,6.46,4.86,24.27,1.56,0.43,0.39,0.011,1.15,0.075,15.34,19.88,16.53,22.89,16.95,2.84,78.55,28.75,4.86,381.32
2021-01-26,afternoon,6.57,7.34,10.64,1.65,0.26,0.74,0.034,0.46,0.099,19.55,18.55,16.65,23.74,17.5,2.6,73.8,21.86,3.78,440.31
2021-01-26,evening,6.04,7.8,28.38,1.62,0.23,0.77,0.043,0.85,0.08,18.8,19.0,15.82,15.07,24.1,2.27,81.9,33.48,4.91,348.46
2021-01-27,morning,5.76,5.23,39.6,0.53,0.3,0.45,0.011,1.09,0.073,19.45,19.99,19.76,17.53,18.11,2.52,61.5,33.61,3.46,452.59
2021-01-27,afternoon,5.96,8.05,48.41,0.88,0.48,0.55,0.023,1.31,0.044,19.08,16.33,16.78,29.54,21.85,2.58,61.57,25.54,3.3,356.94
2021-01-27,evening,5.9,7.55,26.01,0.81,0.4,0.38,0.032,1.89,0.075,19.33,16.66,17.19,19.05,15.5,2.24,61.25,23.36,3.75,360.16
2021-01-28,morning,6.39,5.22,39.94,1.38,0.24,0.63,0.043,0.72,0.036,18.05,16.58,16.31,15.12,27.8,2.26,62.73,27.19,3.43,456.41
2021-01-28,afternoon,6.63,6.1,49.02,0.68,0.48,0.79,0.013,0.6,0.02,15.21,18.24,15.94,29.11,19.32,2.02,65.34,28.24,3.17,425.36
2021-01-28,evening,6.19,6.7,47.08,1.38,0.39,0.66,0.039,0.4,0.043,15.54,16.0,18.04,15.21,16.87,2.93,66.85,30.09,3.67,400.3
2021-01-29,morning,5.81,9.93,26.19,1.97,0.37,0.88,0.011,1.02,0.02,16.74,17.95,19.81,20.76,26.84,2.71,61.74,27.62,3.76,454.24
2021-01-29,afternoon,6.23,5.09,26.44,1.18,0.4,0.82,0.048,0.54,0.04,16.71,15.68,17.54,23.02,21.0,2.13,63.45,20.06,4.35,313.66
2021-01-29,evening,6.17,4.39,21.3,0.93,0.22,0.41,0.047,1.71,0.041,19.3,19.34,18.61,26.73,27.28,2.35,84.44,20.3,3.21,345.98
2021-01-30,morning,6.25,5.19,31.01,1.16,0.27,0.54,0.034,0.82,0.043,17.56,16.45,16.19,21.59,28.6,2.69,69.79,22.43,3.84,320.77
2021-01-30,afternoon,6.6,6.48,36.62,1.72,0.46,0.61,0.032,0.45,0.028,15.45,18.84,18.52,21.2,18.02,2.41,71.84,31.86,2.91,489.92
2021-01-30,evening,6.76,7.0,10.52,0.88,0.44,0.38,0.021,0.28,0.025,15.41,17.13,16.09,22.65,15.96,2.68,84.02,29.29,3.72,355.21
2021-01-31,morning,5.55,4.44,41.73,0.71,0.27,0.82,0.019,0.66,0.087,17.0,16.82,19.81,19.02,17.89,2.9,62.36,25.85,4.07,327.2
2021-01-31,afternoon,6.49,8.71,20.14,0.91,0.26,0.82,0.05,1.92,0.018,15.05,16.92,18.13,26.4,19.93,2.14,67.38,24.16,2.75,432.59
2021-01-31,evening,6.28,6.37,20.54,1.63,0.23,0.87,0.028,1.74,0.012,19.36,17.88,17.6,21.69,15.9,2.69,79.21,33.15,3.28,342.91
2021-02-01,morning,6.32,6.92,25.88,0.71,0.24,0.62,0.047,1.85,0.073,19.5,15.99,15.12,25.3,18.25,2.9,73.61,28.89,3.4,491.24
2021-02-01,afternoon,6.03,6.63,13.19,1.33,0.48,0.63,0.048,1.65,0.057,16.06,18.07,17.32,25.6,22.85,2.32,79.36,23.82,4.32,454.98
2021-02-01,evening,5.57,9.48,42.84,1.39,0.32,0.84,0.022,0.4,0.014,19.3,16.84,16.32,16.57,20.4,2.53,74.69,32.62,3.87,395.24
2021-02-02,morning,6.35,4.79,18.16,0.6,0.49,0.99,0.016,1.69,0.094,17.43,19.42,16.81,18.21,21.87,2.64,73.13,31.58,4.38,369.66
2021-02-02,afternoon,6.5,4.72,11.27,1.72,0.42,0.78,0.042,0.62,0.056,18.18,16.45,17.47,25.32,27.67,2.97,76.88,29.61,4.65,305.17
2021-02-02,evening,6.78,9.3,21.12,1.15,0.43,0.58,0.013,1.87,0.039,16.33,17.26,16.89,25.03,18.14,2.62,66.44,33.14,2.98,377.48
2021-02-03,morning,6.51,4.12,11.87,0.62,0.4,0.69,0.05,1.37,0.031,18.57,19.78,19.72,28.34,24.19,2.95,74.13,25.02,3.29,415.98
2021-02-03,afternoon,6.85,9.28,14.49,0.61,0.44,0.58,0.014,1.4,0.028,18.59,19.77,16.04,24.16,26.19,2.85,61.02,33.59,4.08,312.0
2021-02-03,evening,6.37,7.06,47.85,0.93,0.21,0.35,0.046,0.23,0.03,17.13,18.49,15.86,16.16,24.87,2.76,70.14,27.11,4.31,354.73
2021-02-04,morning,6.79,4.24,10.09,1.31,0.38,0.96,0.047,0.41,0.065,19.99,17.35,16.13,17.45,20.97,2.53,61.55,29.82,4.54,344.14
2021-02-04,afternoon,5.53,9.39,21.17,0.89,0.33,0.42,0.037,1.3,0.051,15.54,15.45,19.98,26.26,25.16,2.76,83.18,23.56,4.78,333.53
2021-02-04,evening,6.52,6.08,42.63,1.03,0.21,0.94,0.02,0.44,0.055,19.26,15.66,18.21,23.94,25.48,2.23,76.39,31.61,4.51,382.51
2021-02-05,morning,5.79,9.45,29.5,1.88,0.36,0.43,0.028,0.25,0.024,17.7,19.79,18.57,20.5,24.01,2.72,64.5,21.63,4.09,390.63
2021-02-05,afternoon,6.13,6.09,40.17,1.66,0.37,0.33,0.047,1.81,0.049,15.76,17.71,19.46,25.19,27.03,2.25,63.64,24.04,4.73,385.72
2021-02-05,evening,6.89,7.25,43.74,0.58,0.44,0.33,0.044,0.77,0.029,18.58,16.51,18.76,21.94,16.27,2.39,75.14,30.88,4.35,435.43
2021-02-06,morning,6.23,9.26,46.02,0.75,0.3,0.43,0.05,1.26,0.016,17.22,18.31,17.85,29.59,28.45,2.75,76.19,22.25,3.17,303.41
2021-02-06,afternoon,6.24,7.68,12.24,1.96,0.26,0.35,0.044,0.69,0.014,16.86,17.48,16.77,26.63,22.98,2.77,63.94,30.45,3.33,487.15
2021-02-06,evening,5.99,7.43,34.45,0.88,0.26,0.88,0.018,1.39,0.077,18.54,16.0,16.24,19.67,22.07,2.28,68.41,22.42,3.53,306.48
2021-02-07,morning,5.6,8.56,25.56,0.67,0.2,0.69,0.033,1.07,0.01,19.84,19.71,16.01,26.33,19.83,2.69,64.8,33.25,3.41,491.69
2021-02-07,afternoon,6.48,9.56,39.19,1.14,0.35,0.44,0.016,1.36,0.045,18.64,15.25,19.68,28.66,15.12,2.75,78.11,29.22,3.17,432.55
2021-02-07,evening,5.94,4.71,41.05,1.83,0.49,0.64,0.03,0.84,0.025,16.57,15.95,16.2,27.6,21.54,2.92,65.47,26.72,3.35,380.87
2021-02-08,morning,6.98,8.02,13.24,0.56,0.27,0.8,0.016,1.1,0.028,16.96,18.14,19.64,27.41,22.13,2.17,71.57,25.77,3.56,348.25
2021-02-08,afternoon,6.59,7.82,25.52,0.91,0.23,0.39,0.033,0.61,0.06,15.57,17.62,16.05,29.65,20.19,2.91,73.95,20.19,4.04,460.73
2021-02-08,evening,6.89,9.26,26.38,1.17,0.33,0.72,0.041,0.77,0.089,18.41,16.62,15.66,21.42,15.82,2.34,69.35,24.79,3.18,443.47
2021-02-09,morning,5.51,5.03,28.45,1.78,0.47,0.39,0.033,1.31,0.073,17.48,18.12,19.48,21.95,29.9,2.49,81.11,24.88,2.53,487.01
2021-02-09,afternoon,6.5,5.95,45.61,1.11,0.42,0.74,0.019,0.43,0.09,16.82,17.4,19.19,25.03,27.45,2.95,61.69,29.04,4.2,307.99
2021-02-09,evening,5.84,7.27,18.61,1.16,0.36,0.99,0.023,1.74,0.034,18.87,16.39,16.51,23.35,25.73,2.59,81.31,29.66,2.98,449.92
2021-02-10,morning,5.95,6.13,30.52,1.22,0.33,0.61,0.011,0.33,0.076,19.48,18.86,19.85,22.32,18.53,2.92,61.84,31.16,3.36,382.6
2021-02-10,afternoon,6.22,7.71,38.59,0.54,0.3,0.81,0.045,1.36,0.097,15.56,19.32,19.29,17.77,27.17,2.85,60.35,22.89,3.13,413.17
2021-02-10,evening,6.64,4.63,26.24,1.06,0.42,0.54,0.029,0.5,0.068,16.09,19.77,18.77,24.92,27.42,2.92,62.47,21.16,4.94,372.88
2021-02-11,morning,6.19,5.35,46.09,0.72,0.4,0.37,0.029,1.35,0.037,16.11,15.93,15.57,17.67,16.32,2.58,74.97,28.49,4.11,342.04
2021-02-11,afternoon,6.47,6.12,17.86,1.7,0.27,0.58,0.017,0.73,0.072,15.11,19.96,16.43,22.04,24.8,2.87,81.95,33.58,4.38,331.92
2021-02-11,evening,5.63,9.64,34.56,1.02,0.4,0.78,0.031,1.82,0.018,15.39,16.73,17.07,19.48,24.31,2.57,62.57,28.05,3.48,414.51
2021-02-12,morning,6.89,7.0,40.11,1.28,0.45,0.76,0.027,1.82,0.058,19.45,16.68,15.26,21.1,25.97,2.65,61.7,27.46,3.27,354.87
2021-02-12,afternoon,5.74,9.99,45.83,0.72,0.4,0.4,0.032,0.78,0.042,15.69,16.53,18.14,27.1,23.31,2.38,62.6,27.18,3.59,403.12
2021-02-12,evening,5.62,5.22,19.43,0.93,0.37,0.94,0.016,0.37,0.069,16.61,17.04,15.14,19.91,17.53,2.04,76.1,27.41,3.56,316.36
2021-02-13,morning,6.16,9.79,15.01,0.62,0.28,0.56,0.049,1.51,0.034,15.19,16.97,16.08,26.83,18.63,2.05,84.66,24.96,3.8,495.21
2021-02-13,afternoon,6.51,6.0,29.47,0.96,0.44,0.73,0.037,1.26,0.048,17.5,16.07,15.68,19.35,26.71,2.95,84.1,24.08,3.43,321.05
2021-02-13,evening,6.79,5.75,40.18,0.9,0.38,0.33,0.027,0.66,0.054,15.44,16.54,17.64,27.84,25.94,2.58,80.39,31.55,4.39,421.95
2021-02-14,morning,6.81,4.85,42.74,0.67,0.2,0.39,0.044,1.63,0.061,16.51,18.34,19.83,24.37,22.92,2.46,69.71,22.78,3.36,400.94
2021-02-14,afternoon,6.59,7.8,37.54,1.71,0.26,0.98,0.019,1.47,0.081,19.48,18.1,17.2,27.32,19.5,2.56,65.26,26.54,4.29,441.1
2021-02-14,evening,6.75,7.74,14.6,1.46,0.37,0.61,0.037,1.52,0.096,15.27,18.55,16.51,19.67,18.38,2.0,62.82,30.02,3.06,318.27
2021-02-15,morning,5.71,6.0,14.65,1.76,0.33,0.77,0.022,1.63,0.043,17.66,16.52,15.6,17.3,21.09,2.9,71.27,32.2,4.14,379.06
2021-02-15,afternoon,6.8,7.58,25.87,0.61,0.37,0.53,0.021,1.98,0.087,18.7,15.06,19.67,18.44,29.43,2.82,82.82,33.73,4.72,404.63
2021-02-15,evening,5.79,9.09,24.02,1.66,0.22,0.71,0.023,1.72,0.068,15.18,18.5,19.73,15.12,24.95,2.55,61.55,20.61,3.67,436.9
2021-02-16,morning,6.96,6.53,37.12,0.77,0.22,0.78,0.032,1.52,0.084,16.77,19.54,18.13,21.25,21.56,2.88,76.61,22.8,3.66,362.86
2021-02-16,afternoon,6.63,5.84,26.04,1.57,0.39,0.41,0.038,1.88,0.013,18.24,15.98,17.38,27.09,18.65,2.9,76.18,23.12,2.94,374.94
2021-02-16,evening,6.08,7.7,22.86,0.64,0.45,0.49,0.04,1.56,0.053,15.62,15.05,17.59,23.51,20.74,2.21,61.41,24.16,3.66,431.56
2021-02-17,morning,6.01,4.04,42.29,1.49,0.3,0.45,0.03,1.81,0.049,16.14,19.18,15.41,24.72,18.34,2.29,76.74,28.36,2.52,448.3
2021-02-17,afternoon,5.75,4.87,32.66,0.87,0.33,0.34,0.021,0.63,0.029,17.25,17.81,18.46,26.75,25.48,2.94,69.87,22.52,2.84,431.62
2021-02-17,evening,6.05,7.1,49.29,1.1,0.29,0.78,0.046,1.49,0.061,19.86,15.23,16.34,22.68,24.98,2.72,79.88,21.13,3.6,472.69
2021-02-18,morning,6.87,4.39,34.28,1.29,0.43,0.36,0.049,1.7,0.027,16.0,15.36,16.69,16.34,25.34,2.87,65.59,29.4,4.83,308.68
2021-02-18,afternoon,5.98,9.76,34.55,1.36,0.39,0.72,0.035,0.64,0.067,15.15,18.05,18.58,28.07,15.38,2.63,66.16,24.3,2.62,431.03
2021-02-18,evening,6.8,8.99,34.62,1.85,0.21,0.36,0.046,0.56,0.087,15.94,15.28,19.92,19.4,28.5,2.59,80.4,31.5,3.06,409.93
2021-02-19,morning,6.51,8.27,38.84,1.43,0.47,0.68,0.017,1.48,0.051,16.26,17.68,18.16,18.96,27.03,2.15,60.98,29.12,3.53,401.56
2021-02-19,afternoon,6.26,9.07,33.47,1.52,0.26,0.79,0.031,0.52,0.084,16.78,18.41,15.93,15.73,27.36,2.54,60.42,28.63,4.94,477.66
2021-02-19,evening,5.64,5.9,38.6,1.34,0.47,0.56,0.042,1.45,0.045,18.53,19.54,18.78,29.6,16.3,2.07,72.23,26.58,2.62,352.86
2021-02-20,morning,6.53,5.43,18.46,1.43,0.2,0.71,0.044,1.33,0.087,19.35,19.72,15.32,26.63,17.96,2.27,77.06,26.53,3.86,414.0
2021-02-20,afternoon,6.56,9.25,35.9,1.77,0.42,0.94,0.024,1.36,0.033,18.3,19.54,17.61,24.5,22.23,2.71,71.59,30.69,2.95,450.57
2021-02-20,evening,6.51,6.1,34.72,1.1,0.24,0.85,0.014,0.42,0.064,19.22,15.54,19.99,29.56,17.33,2.1,69.03,32.56,2.75,426.52
2021-02-21,morning,6.63,5.54,44.61,1.27,0.33,0.51,0.042,1.69,0.078,17.0,18.79,16.61,26.36,23.3,2.38,71.71,31.01,3.94,479.04
2021-02-21,afternoon,6.19,4.77,12.54,0.82,0.39,0.54,0.042,1.18,0.014,17.94,17.37,17.38,26.46,19.21,2.04,75.48,29.1,4.69,361.68
2021-02-21,evening,6.51,8.54,38.05,1.58,0.25,0.57,0.04,1.25,0.021,17.4,19.08,15.32,16.52,16.55,2.04,83.12,20.11,4.25,487.61
2021-02-22,morning,6.56,6.15,41.64,0.55,0.43,0.53,0.016,1.06,0.093,17.32,19.0,18.44,20.03,23.46,2.41,81.94,24.62,4.21,353.52
2021-02-22,afternoon,5.73,6.95,39.71,1.53,0.31,0.48,0.047,1.17,0.076,19.75,15.72,18.34,26.89,20.64,2.03,77.54,30.12,3.61,366.44
2021-02-22,evening,6.04,4.19,48.55,1.48,0.34,0.89,0.042,1.25,0.028,18.53,15.45,16.94,27.06,17.34,2.86,77.55,26.36,4.96,334.79
2021-02-23,morning,5.6,8.25,33.73,1.48,0.3,0.71,0.028,1.24,0.092,16.86,17.0,18.63,27.59,18.59,2.43,74.99,23.95,3.7,333.33
2021-02-23,afternoon,6.81,8.19,17.59,1.19,0.31,0.67,0.049,1.75,0.055,18.05,19.34,17.9,29.46,18.11,2.6,62.35,32.98,4.81,300.81
2021-02-23,evening,5.63,7.69,20.16,1.52,0.24,0.82,0.011,1.35,0.046,17.92,15.49,18.08,28.38,17.13,2.0,75.76,20.53,3.8,426.07
2021-02-24,morning,6.65,4.24,29.58,1.44,0.3,0.31,0.038,1.13,0.026,17.04,18.25,16.53,16.56,26.42,2.06,75.87,22.65,4.35,362.54
2021-02-24,afternoon,6.52,6.35,17.03,0.59,0.43,0.88,0.033,1.39,0.05,16.93,16.73,16.05,23.87,25.37,2.89,83.24,25.09,4.7,417.78
2021-02-24,evening,6.81,5.85,30.06,0.84,0.3,0.93,0.017,1.37,0.041,15.5,15.38,16.07,29.37,19.84,2.39,63.3,27.14,3.35,378.66
2021-02-25,morning,5.92,8.96,45.38,1.99,0.43,0.65,0.017,0.85,0.096,16.53,15.18,15.93,21.7,17.84,2.01,66.48,26.44,3.48,407.53
2021-02-25,afternoon,5.73,7.54,46.57,1.62,0.31,0.59,0.016,1.77,0.059,15.95,17.31,18.53,24.85,20.6,2.84,62.1,30.93,4.95,370.69
2021-02-25,evening,5.71,4.27,18.34,1.16,0.33,0.49,0.033,1.85,0.081,17.31,19.24,16.08,20.92,20.79,2.33,68.76,25.05,4.93,459.84
2021-02-26,morning,6.59,7.49,44.9,1.95,0.3,0.34,0.028,1.05,0.013,18.03,18.14,16.85,24.13,17.7,2.8,81.92,25.38,4.38,436.37
2021-02-26,afternoon,6.93,9.39,46.31,1.73,0.32,0.82,0.041,0.61,0.047,16.76,15.94,15.61,19.64,21.1,2.83,82.54,31.41,3.57,451.02
2021-02-26,evening,6.99,9.93,34.02,1.85,0.21,0.75,0.028,1.67,0.045,19.67,15.97,19.04,17.01,29.73,2.57,61.16,33.06,4.9,348.67
2021-02-27,morning,6.25,5.27,45.37,1.59,0.2,0.69,0.017,1.45,0.018,15.27,15.99,17.12,19.38,24.8,2.82,61.55,34.47,4.8,319.29
2021-02-27,afternoon,6.86,9.95,24.59,0.75,0.4,0.5,0.019,1.62,0.019,18.49,16.24,16.47,17.86,25.14,2.12,67.03,24.52,4.03,378.63
