Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Crop_Variety_Type,Season,Duration,Day_of_Crop,Soil_Moisture_Content,Soil_Temperature,Soil_pH,Sodium,Nitrogen,Magnesium,Boron,Chlorine,Copper,Iron,Manganese,Molybdenum,Zinc,Nickel,Water_Retention_Capacity,Calcium,Sulphur,Phosphorous,Potassium,Cation_Exchange_Capacity,Electrical_Conductivity,Water_Requirement,Radiation,Ambient_Temperature,Humidity,Sunlight_Exposure,Rainfall,Wind_Speed,Cloud_Cover,Radiation_Exposure,Seed_Vigor_Index,Germination_Rate,Disease_Resistance,Pest_Resistance,Root_Growth_Rate,Shoot_Emergence_Time,Planting_Depth,Seed_Spacing,Vegetation_Index,Seed_Viability,Seed_Moisture_Content,Initial_Fertilizer_Application,Heat_Stress_Index,Water_Stress_Index,Salinity_Stress_Index,Soil_Respiration_Rate,Organic_Matter_Content,Yield
2020-04-16,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,124,12,85,30,5.61,15.49,18.34,34,0.53,1.13,0.3,4.41,10.37,0.038,1.25,0.081,65,29.1,16.1,3,18.85,12,0.94,3.87,448.85,35,61,11,110,2,51,315,71,95,87,34,2,6,3,8,0.32,88,9,DAP,0,1,0,10,6,13
2020-04-15,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,105,11,80,29,5.53,18.54,16.84,20,0.55,1.27,0.26,7.24,18.65,0.02,1.97,0.027,83,19.71,28.68,2,16.38,35,0.3,3.45,378.13,28,64,6,212,1,39,389,89,90,86,28,1,5,3,7,0.49,94,8,Urea,1,0,0,9,4,17
2020-04-15,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,105,11,90,28,5.59,15.62,19.81,12,0.54,0.31,0.47,7.75,45.38,0.011,0.89,0.026,71,23.8,16.73,2,18.02,30,0.7,4.84,339.99,24,69,8,274,0,50,431,71,90,77,32,2,7,5,5,0.87,76,9,Potash,0,1,0,1,4,14
2020-04-15,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,105,11,80,35,5.97,19.63,18.83,11,0.62,0.31,0.47,5.73,19.61,0.011,0.78,0.025,74,24.27,17.27,2,16.52,26,0.22,4.2,341.04,27,71,12,278,2,31,497,84,95,2,72,1,10,2,8,0.41,79,10,Potash,0,1,1,1,5,50
2020-04-14,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,159,10,85,20,6.48,18.56,15.75,36,0.44,1.39,0.41,9.3,29.44,0.044,0.67,0.026,61,19.9,20.22,2,17.81,27,1.06,3.32,348.57,24,61,8,114,8,99,419,80,100,42,49,4,8,2,8,0.32,74,9,Potash,1,0,0,7,3,22
2020-04-14,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,159,10,75,24,6.13,16.19,18.73,32,0.31,0.96,0.24,5.91,22.69,0.027,0.78,0.058,58,15.71,21.92,3,15.75,17,0.69,3.5,497.65,21,74,6,53,3,23,408,77,89,47,39,3,7,4,6,0.49,96,10,Potash,0,1,0,5,4,31
2020-04-14,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,159,10,84,20,5.93,19.19,17.7,35,0.62,0.55,0.4,6.97,21.99,0.02,0.91,0.069,90,21.64,16.14,3,16.54,34,0.63,2.89,441.53,32,73,9,140,6,65,361,99,97,92,72,3,4,3,6,0.45,81,11,DAP,0,0,1,6,4,6
2020-04-13,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,97,9,75,22,5.91,16.59,17.48,26,0.56,0.39,0.5,9.02,38.63,0.024,0.88,0.073,69,28.29,19.35,3,15.5,35,0.75,4.7,392.31,34,66,12,184,0,15,359,96,83,16,94,2,6,3,7,0.36,75,9,Urea,1,1,1,2,4,19
2020-04-13,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,97,9,89,34,6.54,19.96,19.73,36,0.71,1.96,0.44,6.08,26.72,0.013,1.53,0.015,74,20.65,29.99,3,15.31,27,0.67,3.28,470.72,25,75,9,293,2,82,363,78,95,16,10,3,3,4,8,0.53,71,8,Potash,0,0,0,6,2,57
2020-04-13,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,97,9,70,26,6.5,18.95,15.41,17,0.96,0.7,0.45,4.09,36.45,0.015,1.55,0.081,52,22.23,20.58,3,19.23,13,0.43,2.79,312.51,20,80,12,155,5,95,400,99,96,13,3,3,3,3,5,0.42,82,11,Potash,0,0,1,5,1,45
2020-04-12,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,157,8,87,31,6.94,18.0,15.45,50,0.61,1.95,0.33,5.36,32.38,0.036,1.65,0.066,67,16.96,20.06,2,17.03,21,0.61,3.85,346.77,26,82,8,198,9,14,485,70,85,62,21,4,4,3,7,0.33,81,11,DAP,0,0,1,6,2,67
2020-04-12,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,157,8,89,21,6.27,18.43,18.08,17,0.71,0.32,0.26,4.17,44.7,0.023,0.91,0.045,81,16.2,28.73,2,17.4,27,0.49,3.94,386.0,22,64,7,152,10,83,432,96,99,69,39,2,10,5,9,0.43,87,10,Potash,1,0,1,10,4,49
2020-04-12,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,157,8,88,26,5.86,16.85,16.12,23,0.64,1.99,0.47,5.53,27.47,0.045,0.72,0.074,72,28.56,21.47,2,18.65,14,0.88,3.86,309.09,23,67,9,143,10,18,323,77,84,90,13,2,10,3,8,0.72,84,9,Urea,0,1,1,7,1,9
2020-04-11,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,158,20,87,29,5.55,15.83,19.54,19,0.42,1.05,0.38,4.5,16.12,0.033,1.3,0.077,73,26.03,21.84,2,19.05,31,1.16,4.72,442.9,31,75,8,51,1,79,485,71,81,35,68,2,3,5,5,0.48,98,10,Potash,0,1,1,4,6,21
2020-04-11,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,158,20,89,29,6.16,17.09,19.37,30,0.37,0.83,0.2,9.36,15.91,0.025,1.6,0.088,69,17.39,26.16,3,17.73,18,0.39,2.93,386.75,25,72,7,121,3,63,472,97,98,63,41,3,8,3,5,0.43,75,9,Urea,0,0,1,4,6,72
2020-04-11,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,158,20,82,33,6.41,17.67,17.83,40,0.5,0.56,0.37,9.42,41.08,0.034,1.88,0.078,86,26.51,17.39,3,19.04,17,1.09,4.65,489.06,27,72,7,121,2,14,425,76,97,8,23,1,10,2,6,0.36,86,8,Urea,0,1,1,6,2,46
2020-04-10,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,129,19,80,32,6.02,17.63,17.71,33,0.59,1.99,0.32,5.58,19.76,0.034,1.61,0.091,83,16.56,23.25,3,17.78,15,0.87,2.99,499.86,26,66,9,105,10,92,402,84,91,74,3,3,9,4,7,0.72,79,10,DAP,1,1,0,8,2,67
2020-04-10,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,129,19,82,25,6.11,17.83,16.26,23,0.33,1.54,0.35,4.29,46.84,0.031,1.14,0.065,58,17.65,25.71,3,15.42,30,1.01,4.41,367.11,32,73,11,56,5,43,459,84,99,0,34,2,9,5,9,0.67,99,9,Urea,1,1,0,0,2,44
2020-04-10,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,129,19,87,28,6.13,16.39,18.08,39,0.92,1.27,0.45,5.6,38.31,0.014,1.57,0.081,57,21.12,27.54,3,18.25,10,1.13,2.57,459.71,29,79,10,284,1,94,387,91,98,3,16,2,3,5,8,0.49,74,8,Potash,0,1,1,9,3,77
2020-04-09,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,153,18,82,23,6.66,15.72,18.57,14,0.79,1.41,0.45,6.64,27.39,0.012,1.83,0.012,68,20.14,17.51,3,18.23,40,0.61,3.33,461.89,25,66,9,218,7,23,361,84,92,47,91,2,6,3,10,0.5,74,8,Potash,0,1,1,8,4,38
2020-04-09,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,153,18,74,26,5.87,18.26,16.77,44,0.88,1.41,0.26,9.66,29.04,0.024,1.89,0.078,66,22.73,21.44,3,15.01,17,0.65,3.86,462.87,24,77,12,146,4,71,338,83,100,78,80,1,5,5,9,0.53,79,10,DAP,0,1,1,6,3,99
2020-04-09,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,153,18,71,31,6.87,16.16,19.57,44,0.41,0.75,0.38,4.25,35.74,0.026,0.95,0.019,82,21.5,21.27,3,18.28,19,1.16,3.46,472.29,35,80,6,109,6,41,463,72,83,43,78,4,9,3,8,0.52,75,10,DAP,1,0,0,0,1,33
2020-04-08,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,155,17,82,20,6.92,16.38,15.85,28,0.5,0.3,0.41,5.5,35.06,0.029,1.53,0.041,84,16.09,20.35,2,18.97,36,1.19,3.6,433.94,30,75,8,217,1,92,480,94,81,62,37,3,3,3,9,0.8,91,8,Potash,0,1,1,2,6,57
2020-04-08,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,155,17,85,22,5.82,16.82,17.98,50,0.78,0.73,0.4,7.6,41.26,0.019,1.28,0.038,65,22.04,24.22,2,16.01,32,0.82,3.01,306.29,33,79,8,134,1,100,433,79,86,98,17,4,6,5,10,0.42,92,12,Potash,1,1,1,0,6,11
2020-04-08,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,155,17,74,25,6.72,17.78,18.77,47,0.57,1.07,0.47,9.06,30.76,0.029,1.09,0.091,52,24.0,19.55,3,15.82,24,0.89,4.16,363.34,27,82,10,225,3,18,306,92,87,93,67,3,6,4,10,0.83,96,9,DAP,0,1,1,3,4,82
2020-04-07,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,116,16,71,26,6.99,19.93,19.44,17,0.94,0.44,0.24,7.75,26.76,0.038,1.97,0.075,81,24.06,15.4,2,18.93,35,0.9,4.56,369.71,23,79,7,123,3,8,317,79,83,49,51,1,3,4,8,0.42,91,9,DAP,1,0,1,10,5,12
2020-04-07,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,116,16,74,31,5.93,18.09,17.59,43,0.95,1.13,0.33,7.92,34.75,0.016,0.86,0.045,52,21.08,26.62,3,16.61,15,1.13,4.37,380.02,32,68,12,95,8,13,398,96,97,2,4,5,6,3,7,0.54,78,12,Urea,1,1,1,10,3,24
2020-04-07,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,116,16,70,25,6.32,16.8,19.79,21,0.49,0.36,0.37,5.67,36.91,0.049,1.61,0.02,86,19.25,19.43,2,19.66,35,1.03,3.77,498.37,20,63,8,220,6,63,489,91,83,81,12,2,5,5,5,0.59,96,9,Potash,0,0,0,5,3,51
2020-04-06,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,149,15,82,32,6.39,17.06,16.01,14,0.5,0.83,0.5,5.81,49.69,0.046,2.0,0.044,54,27.48,15.19,2,16.23,21,0.36,4.74,475.76,34,61,11,159,6,5,462,75,97,10,93,3,3,4,10,0.78,99,8,DAP,0,0,1,10,4,91
2020-04-06,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,149,15,80,22,6.47,18.55,16.48,46,0.98,1.9,0.38,6.19,17.45,0.033,0.85,0.026,58,26.9,29.61,3,18.64,26,1.07,3.1,436.84,31,77,9,77,0,6,476,75,86,15,48,5,9,2,5,0.87,89,10,Potash,0,0,1,1,5,12
2020-04-06,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,149,15,75,35,5.63,19.96,15.67,38,0.73,0.62,0.21,8.5,17.24,0.02,0.63,0.045,51,28.29,17.68,2,18.77,21,0.74,4.45,328.04,23,74,9,71,2,50,422,72,81,38,10,3,5,5,6,0.41,91,10,DAP,1,1,1,10,1,71
2020-04-05,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,140,14,77,24,5.79,15.33,18.99,48,0.45,1.01,0.24,9.46,45.62,0.022,1.53,0.068,52,27.72,25.05,2,19.22,37,0.26,4.66,448.18,22,85,6,238,1,20,372,96,90,8,53,2,9,2,8,0.7,88,10,Urea,0,0,0,0,5,74
2020-04-05,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,140,14,86,35,6.25,16.88,16.28,17,0.37,0.65,0.41,7.9,26.99,0.032,1.73,0.067,85,22.63,22.64,2,19.76,32,0.32,3.34,305.11,29,72,7,141,3,47,310,73,96,7,55,5,6,4,9,0.3,70,11,Urea,1,1,0,4,1,96
2020-04-05,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,140,14,84,22,6.93,19.97,18.86,32,0.41,1.29,0.31,7.16,44.49,0.029,0.9,0.058,56,25.76,24.34,3,18.25,11,0.53,2.79,493.71,34,85,11,268,1,49,460,83,99,34,80,3,5,3,8,0.44,85,12,Potash,0,1,1,6,5,76
2020-04-04,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,134,13,86,34,6.39,17.27,16.79,23,0.98,1.13,0.47,6.06,46.77,0.016,1.41,0.021,78,27.58,22.91,3,15.9,38,0.68,2.77,459.21,26,79,8,275,3,58,365,93,95,56,53,3,9,4,6,0.76,73,10,Potash,0,0,1,3,4,88
2020-04-04,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,134,13,79,32,6.79,19.65,19.68,47,0.45,1.62,0.45,6.24,29.66,0.02,1.13,0.034,64,25.46,21.26,3,15.16,35,0.47,3.12,335.65,22,61,9,161,3,80,352,70,97,86,12,5,5,5,10,0.4,82,12,DAP,1,0,0,8,2,28
2020-04-04,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Medium,Kharif,134,13,89,33,5.96,19.21,18.49,31,0.88,1.34,0.44,7.24,32.94,0.014,0.98,0.049,82,20.0,16.73,2,17.19,33,0.43,2.85,394.63,21,64,9,85,1,23,361,82,85,51,58,5,8,2,5,0.52,84,8,Potash,0,0,1,4,2,32
2020-04-03,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,90,12,86,21,6.36,15.3,15.96,30,0.31,0.54,0.26,8.08,20.89,0.036,1.77,0.083,68,24.88,24.57,2,16.63,18,0.54,2.88,378.25,26,61,12,186,1,16,306,84,90,27,58,2,6,2,10,0.41,88,9,Urea,0,1,0,4,1,77
2020-04-03,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,90,12,71,34,6.77,16.6,15.42,37,0.53,1.6,0.31,8.3,33.5,0.026,1.25,0.017,88,25.38,21.83,2,19.0,13,0.89,4.98,376.63,21,74,9,109,0,74,422,89,92,64,69,4,10,2,8,0.43,74,8,Potash,0,0,1,5,3,19
2020-04-03,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,90,12,85,27,6.56,19.85,19.1,49,0.81,1.81,0.21,5.29,41.44,0.039,1.88,0.016,90,20.85,22.21,2,15.65,17,0.78,3.74,451.55,25,67,11,83,9,0,334,77,92,39,90,3,10,3,8,0.81,73,8,Potash,1,0,1,4,5,26
2020-04-02,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,97,11,75,32,6.72,19.5,18.63,38,0.46,1.4,0.24,4.39,22.05,0.035,1.64,0.038,75,19.17,22.52,2,16.88,32,0.6,2.95,333.04,26,78,7,231,1,16,463,91,100,97,35,2,6,5,8,0.43,81,8,DAP,0,0,0,4,2,15
2020-04-02,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,97,11,75,30,5.66,18.85,15.98,17,0.82,0.69,0.31,5.61,19.32,0.027,0.92,0.013,64,17.56,28.3,3,18.85,36,0.73,2.73,384.78,21,81,12,286,0,16,391,95,88,25,1,5,7,5,10,0.5,83,8,Potash,0,0,0,1,4,89
2020-04-02,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Short,Kharif,97,11,87,22,6.17,15.02,15.83,48,0.43,0.96,0.25,5.55,26.42,0.021,1.6,0.01,50,23.66,24.6,3,15.38,34,1.04,2.63,431.39,26,60,12,272,2,100,400,91,98,56,77,5,5,3,10,0.67,100,12,Potash,1,0,1,3,5,73
2020-04-01,evening,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,146,10,71,28,6.99,18.16,15.86,27,0.92,1.59,0.26,8.88,10.58,0.037,1.27,0.016,78,29.65,29.68,2,19.78,13,1.11,4.83,377.39,28,63,7,283,0,71,479,97,85,5,47,5,7,4,6,0.52,79,10,Potash,0,1,1,9,2,73
2020-04-01,afternoon,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,146,10,83,35,6.16,19.21,17.1,14,0.92,1.6,0.5,4.08,42.8,0.048,0.52,0.031,77,18.6,16.94,3,18.38,39,0.63,4.68,364.15,20,84,7,233,10,70,472,73,100,12,55,4,5,3,9,0.88,92,8,Urea,0,1,0,10,1,59
2020-04-01,morning,13.25,75.25,30.31,28.91,63.48,1.29,20.14,0.4,48.32,0.0,Germination,Long,Kharif,146,10,73,27,6.54,19.89,17.86,30,0.43,0.22,0.24,7.83,27.96,0.034,1.63,0.031,67,23.33,28.55,2,15.05,20,0.49,4.9,461.01,32,76,9,292,2,39,361,83,100,43,39,2,8,2,6,0.5,70,10,Urea,0,0,1,8,1,7
2020-03-31,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Long,Rabi,149,9,89,25,6.57,15.74,15.92,44,0.47,0.74,0.38,6.36,32.51,0.018,1.32,0.094,63,15.72,15.9,2,16.79,21,0.52,2.59,471.39,31,62,11,81,5,10,392,89,100,81,72,3,5,5,5,0.79,100,9,DAP,1,0,1,1,1,52
2020-03-31,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Long,Rabi,149,9,75,32,6.05,19.01,16.01,18,0.62,1.05,0.24,4.6,34.47,0.022,1.59,0.1,71,26.19,22.41,2,19.4,31,0.85,4.47,453.43,31,80,9,114,8,31,317,98,98,75,16,3,7,5,10,0.68,72,12,Potash,0,1,1,8,2,88
2020-03-31,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Long,Rabi,149,9,88,32,5.79,19.4,16.5,42,0.61,0.49,0.35,6.9,31.29,0.046,1.28,0.026,70,16.8,18.79,2,16.3,25,0.52,3.5,455.05,35,83,9,186,3,39,362,94,99,64,33,5,5,2,6,0.85,72,9,Urea,0,0,1,9,1,23
2020-03-30,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,105,8,88,23,6.16,15.39,16.48,31,0.33,1.99,0.4,9.58,19.76,0.036,0.81,0.023,70,16.77,19.81,2,16.64,34,0.79,4.02,350.46,28,83,7,118,9,6,403,98,84,59,85,3,4,3,10,0.37,79,8,DAP,0,0,1,0,3,57
2020-03-30,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,105,8,83,31,6.45,15.6,17.08,22,0.66,1.81,0.3,4.83,41.86,0.036,0.71,0.078,75,29.5,26.9,2,15.34,26,0.43,3.62,405.28,25,64,9,120,0,78,478,86,85,26,28,3,6,3,5,0.83,77,11,DAP,1,0,1,1,2,62
2020-03-30,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,105,8,80,29,6.34,19.5,16.52,14,0.75,0.41,0.48,4.35,32.99,0.01,1.4,0.039,89,28.57,26.32,2,16.39,23,0.9,4.77,364.74,34,85,7,248,7,52,423,78,93,89,46,1,7,3,10,0.48,85,10,Urea,0,0,1,6,4,38
2020-03-29,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,109,20,78,23,6.34,17.5,18.44,17,0.85,1.87,0.46,6.59,15.31,0.029,1.19,0.053,75,25.51,28.81,2,16.16,35,0.94,4.76,422.24,35,63,8,79,7,44,361,86,83,77,80,4,9,4,9,0.31,98,9,DAP,0,0,0,0,4,2
2020-03-29,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,109,20,74,33,6.77,18.27,16.62,50,0.73,1.05,0.48,9.07,28.52,0.023,1.46,0.027,51,28.3,15.1,3,16.21,22,0.4,4.69,369.74,26,77,7,103,3,43,393,85,90,67,88,3,6,5,6,0.9,73,11,Urea,1,0,0,7,6,24
2020-03-29,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,109,20,88,33,6.41,18.84,19.34,11,0.94,0.46,0.35,8.49,45.45,0.018,0.84,0.023,60,25.65,22.66,3,17.77,16,0.69,4.79,466.16,24,66,10,239,5,45,401,75,100,0,93,3,9,3,6,0.88,91,10,Potash,1,0,0,3,2,95
2020-03-28,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,99,19,83,24,5.71,19.99,18.62,46,0.64,1.94,0.2,7.54,35.28,0.038,1.55,0.089,66,18.16,28.25,2,16.71,27,0.8,3.74,390.2,31,66,12,91,8,18,412,93,95,98,41,4,4,5,10,0.72,85,8,Potash,0,0,1,5,1,41
2020-03-28,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,99,19,75,35,5.91,16.95,17.87,20,0.62,1.79,0.5,9.7,49.18,0.03,0.87,0.04,90,19.31,19.21,3,18.07,40,1.12,3.56,329.66,33,61,11,165,0,7,318,87,89,65,20,4,7,3,8,0.64,98,8,DAP,1,1,1,2,5,80
2020-03-28,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,99,19,72,21,5.59,19.57,15.36,32,0.67,0.85,0.27,5.37,30.78,0.014,1.5,0.097,90,29.65,24.84,2,15.87,28,0.93,2.92,370.87,21,80,6,58,7,19,478,75,100,7,68,3,9,3,7,0.74,98,12,DAP,1,1,0,6,4,8
2020-03-27,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,106,18,88,32,6.44,18.69,16.23,49,0.5,1.47,0.24,7.76,29.81,0.01,1.72,0.033,86,17.83,18.75,3,15.35,30,0.91,4.7,456.29,20,65,8,69,0,1,386,74,87,21,43,4,10,5,9,0.52,72,10,Urea,1,1,1,5,3,57
2020-03-27,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,106,18,77,30,5.79,18.53,18.03,24,0.73,0.39,0.38,8.23,18.76,0.041,0.67,0.03,86,29.18,15.96,2,17.11,18,0.61,2.87,365.37,28,66,12,289,0,41,452,73,97,36,67,5,8,3,10,0.77,73,11,Urea,1,0,1,8,5,11
2020-03-27,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Short,Rabi,106,18,75,33,5.65,18.79,17.5,35,0.61,0.88,0.25,5.41,29.83,0.022,0.64,0.095,76,21.18,20.78,3,16.31,29,1.09,4.53,402.32,25,60,12,229,4,16,475,87,91,83,50,3,7,5,8,0.48,96,12,Potash,0,1,1,8,3,6
2020-03-26,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Medium,Rabi,114,17,81,26,5.51,18.85,15.65,43,0.61,1.59,0.27,7.27,37.7,0.028,1.74,0.065,68,16.59,25.63,2,16.76,36,0.34,4.34,400.97,22,75,11,67,2,98,443,98,92,26,36,3,9,4,6,0.58,72,12,Potash,0,1,1,2,4,40
2020-03-26,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Medium,Rabi,114,17,74,29,6.71,19.03,16.16,29,0.31,1.13,0.2,8.0,41.12,0.021,1.58,0.064,64,25.73,15.86,3,15.6,26,1.08,3.65,387.6,29,77,8,241,3,64,434,79,89,24,84,3,10,5,10,0.48,98,8,DAP,0,1,0,5,3,100
2020-03-26,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Medium,Rabi,114,17,89,28,6.17,15.37,18.07,19,0.36,1.0,0.3,4.09,27.03,0.034,1.52,0.043,56,27.58,22.82,2,17.28,13,1.18,4.87,395.04,24,70,12,99,10,65,383,97,93,8,33,4,5,2,6,0.33,82,11,DAP,0,1,0,10,5,49
2020-03-25,evening,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Long,Rabi,140,16,90,26,6.77,16.69,17.34,37,0.66,0.7,0.23,4.03,42.81,0.048,1.01,0.019,77,26.24,27.71,2,19.48,24,1.13,4.4,474.28,33,70,10,218,1,42,377,78,94,46,38,4,9,4,8,0.79,76,8,Urea,1,1,1,9,2,11
2020-03-25,afternoon,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Long,Rabi,140,16,70,23,6.75,16.68,15.12,45,0.53,1.48,0.37,8.39,11.27,0.031,1.68,0.086,68,16.34,25.08,2,19.79,23,1.01,4.66,375.86,31,75,7,212,4,16,426,83,95,4,95,1,8,2,9,0.54,79,10,DAP,1,0,0,0,6,72
2020-03-25,morning,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Germination,Long,Rabi,140,16,78,21,5.92,19.54,19.92,35,0.52,1.33,0.47,8.96,31.13,0.028,1.88,0.098,75,21.41,28.57,2,19.9,33,0.62,4.58,406.37,21,76,12,210,9,89,416,87,80,96,26,5,6,2,6,0.56,100,8,Urea,1,1,0,6,3,41
