Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Rice_Crop_Variety,Season,Duration,Day_of_Leaf_Development,Boron,Soil_ph,Phosphorus,Potassium,Molybdenum,Iron,Sodium,Chlorine,Nickel,Nitrogen,Magnesium,Calcium,Sulphur,Zinc,Copper,Manganese,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Soil_Sensitivity_Insensitive,Leaf_Production_High_Sensitivity_Short,Leaf_Production_High_Sensitivity_Long,Leaf_Production_Low_Sensitivity_Short,Leaf_Production_Low_Sensitivity_Long,Leaf_Initiation_Plastochron,Leaf_Elongation,Leaf_Expansion,Plastochron_Interval,Leaf_Length,Leaf_Width,Leaf_Count,Leaf_Sheath_Length,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Flag_Leaf_Length,Flag_Leaf_Width,Vegetative_Duration_Short,Vegetative_Duration_Long,Fungal_Diseases,Protective_Fungicides,Systemic_Fungicides,Curative_Fungicides,Plant_Hormones,Lower_Leaves_Area,Middle_Leaves_Area,Flag_Leaf_Top_Area,Senescence_Initiation,Senescence_Middle_Phase,Senescence_Full_Phase,Light_Intensity_Low,Light_Intensity_Moderate,Light_Intensity_High,Flood_Depth_Ideal,Flood_Depth_Acceptable,Flood_Depth_Excessive,Humidity_Low,Humidity_Moderate,Humidity_High,Humidity_Very_High,Water,Temperature,Radiation,Yield
2020-02-09,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,124,20,0.43,5.83,2.89,18.19,0.021,9.6,16.43,1.46,0.016,15.31,21,19.74,19.84,0.53,0.23,33.68,13,16,18,14,14,18,18,3,1.1,21,5,32,1.29,16,58,19,0.86,33,1.32,28,0.93,90,106,Sheath Blight (Rhizoctonia solani),Mancozeb,Pyraclostrobin,Triadimefon,Gibberellins,37,45,69,58,70,95,1,14,16,7,15,19,18,57,75,114,3.65,29.54,404.04,4.98
2020-02-09,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,116,20,0.34,5.51,2.37,19.16,0.016,9.25,15.26,1.23,0.052,18.49,50,28.9,26.02,0.66,0.37,27.92,13,15,18,12,15,17,17,3,1.35,31,3,37,1.04,15,50,25,1.08,47,1.03,29,0.94,65,122,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Cytokinins,32,46,67,54,86,92,1,13,14,10,13,18,37,59,82,98,4.33,31.53,360.59,54.79
2020-02-09,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,111,20,0.4,5.95,2.32,16.26,0.03,7.61,19.63,0.77,0.072,17.66,38,23.2,29.71,1.16,0.31,34.62,14,16,16,14,16,16,16,4,1.1,28,3,38,1.46,18,55,16,0.98,33,1.16,23,0.84,72,121,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Triadimefon,Brassinosteroids,37,51,58,66,70,90,1,14,16,8,12,19,34,53,71,110,3.75,21.65,435.58,52.28
2020-02-10,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,99,10,0.93,6.75,2.41,18.88,0.041,9.28,17.34,1.29,0.063,18.18,53,23.18,26.33,1.53,0.3,27.71,13,14,18,12,16,18,18,4,1.15,34,3,40,1.32,12,66,24,1.18,37,1.31,20,0.9,62,130,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Pyraclostrobin,Triadimefon,Cytokinins,38,56,56,53,79,105,0,14,14,5,12,16,33,52,89,94,2.62,29.15,344.42,35.14
2020-02-10,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,96,10,0.96,6.06,2.24,16.2,0.042,7.65,15.25,1.19,0.088,18.49,29,21.06,26.85,1.87,0.24,35.46,12,15,16,12,16,16,18,5,1.36,27,4,29,1.17,16,58,23,0.94,30,1.42,25,0.93,71,110,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Gibberellins,32,55,68,62,84,106,1,14,14,5,14,20,34,55,90,93,3.45,31.89,333.63,84.18
2020-02-10,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,124,10,0.64,5.89,2.24,15.12,0.016,7.21,15.89,1.59,0.083,19.25,27,17.63,22.44,0.95,0.38,46.93,13,15,17,14,16,16,16,5,1.2,49,3,22,1.1,15,63,16,1.17,31,1.08,28,0.84,76,114,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Azoxystrobin,Hexaconazole,Brassinosteroids,35,44,66,50,88,118,0,12,15,7,15,17,3,59,80,98,4.77,27.8,481.76,6.19
2020-02-11,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,104,11,0.74,5.63,2.89,19.83,0.01,9.71,16.79,1.86,0.013,16.62,45,26.12,19.09,1.31,0.36,19.44,14,14,17,14,14,18,17,4,1.13,37,3,31,1.18,13,63,18,1.09,46,1.48,30,0.82,80,130,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Brassinosteroids,34,47,67,66,77,109,1,13,15,8,11,16,34,68,90,98,4.61,28.68,484.82,90.5
2020-02-11,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,119,11,0.84,6.03,2.77,15.56,0.031,4.16,16.69,1.52,0.084,18.87,56,19.5,17.64,1.17,0.34,13.4,12,16,18,12,16,18,18,3,1.24,44,5,36,1.28,17,50,24,1.15,30,1.14,24,0.96,81,111,Brown Spot (Bipolaris oryzae),Mancozeb,Propiconazole,Triadimefon,Auxins,31,46,52,54,79,91,1,12,15,6,12,20,31,54,83,102,3.14,29.57,406.46,95.86
2020-02-11,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,91,11,0.62,5.54,2.46,19.89,0.01,9.26,15.22,0.55,0.071,17.56,41,19.32,17.15,1.49,0.21,21.14,14,15,16,12,16,16,18,3,1.08,50,4,40,1.19,14,56,24,1.06,39,1.18,24,0.86,75,107,Sheath Blight (Rhizoctonia solani),Mancozeb,Azoxystrobin,Hexaconazole,Auxins,36,51,50,63,76,119,1,14,15,7,15,18,30,68,79,114,2.56,24.27,350.86,10.86
2020-02-12,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,106,12,0.32,6.41,2.42,19.4,0.048,5.83,15.4,0.64,0.018,17.3,32,15.19,28.16,1.58,0.44,23.47,13,14,16,13,14,18,16,5,1.24,41,4,24,1.34,13,63,23,1.19,36,1.19,23,0.95,65,101,Brown Spot (Bipolaris oryzae),Chlorothalonil,Propiconazole,Triadimefon,Cytokinins,36,52,62,60,90,98,2,12,14,7,14,18,20,51,89,106,3.05,29.67,489.19,88.93
2020-02-12,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,96,12,0.66,6.81,2.92,16.45,0.033,7.94,19.72,1.05,0.028,16.97,23,17.3,15.59,0.91,0.38,18.87,12,16,18,14,15,18,16,3,1.47,33,4,41,1.21,13,57,23,1.15,45,1.3,25,0.85,62,120,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Brassinosteroids,38,56,68,59,71,108,2,13,14,9,13,15,13,54,87,119,3.67,20.57,385.82,1.38
2020-02-12,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,114,12,0.43,6.72,2.6,17.24,0.026,9.93,17.24,0.62,0.028,15.23,57,18.46,26.05,0.87,0.23,12.2,12,16,17,13,14,16,18,4,1.35,36,4,26,1.28,16,57,19,0.95,39,1.28,24,0.83,63,113,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Triadimefon,Gibberellins,33,47,68,62,90,100,1,14,15,5,10,16,20,63,85,115,4.4,32.14,387.9,52.86
2020-02-13,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,118,13,0.71,6.99,2.31,19.67,0.048,7.92,18.82,0.81,0.046,15.63,59,15.21,27.1,0.63,0.3,39.38,12,15,17,13,14,18,18,4,1.26,42,4,30,1.18,15,51,25,1.06,34,1.29,23,0.83,90,108,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Pyraclostrobin,Triadimefon,Brassinosteroids,39,41,62,68,86,105,0,12,14,6,15,15,12,55,74,118,3.08,26.39,404.13,15.74
2020-02-13,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,137,13,0.72,5.73,2.37,16.54,0.033,8.26,19.22,1.09,0.096,17.73,50,15.52,29.61,1.91,0.48,27.13,13,16,16,13,14,18,17,4,1.38,37,3,42,1.11,15,66,16,1.0,48,1.32,26,0.83,85,91,Rice Blast (Magnaporthe oryzae),Mancozeb,Propiconazole,Hexaconazole,Gibberellins,35,57,69,57,78,92,0,14,15,5,10,18,27,51,75,118,4.73,32.63,345.64,71.27
2020-02-13,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,90,13,0.42,5.73,2.87,15.57,0.034,6.07,19.8,1.93,0.07,18.66,27,16.86,26.47,0.85,0.28,10.94,14,16,16,13,16,17,17,4,1.49,22,3,40,1.31,18,63,17,0.84,50,1.08,22,0.91,74,122,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Propiconazole,Hexaconazole,Auxins,32,49,65,54,88,118,2,12,15,9,11,19,10,50,77,95,4.42,29.95,348.09,82.87
2020-02-14,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,94,14,0.63,6.63,2.67,16.49,0.031,9.11,19.37,2.0,0.033,15.36,49,27.67,21.02,1.48,0.28,38.01,13,16,18,12,16,16,18,4,1.1,30,5,49,1.15,13,65,18,0.88,43,1.44,20,0.99,79,114,Sheath Blight (Rhizoctonia solani),Mancozeb,Pyraclostrobin,Hexaconazole,Cytokinins,39,54,61,62,84,107,0,13,15,8,12,17,27,57,83,93,2.74,31.26,367.99,83.4
2020-02-14,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,122,14,0.85,6.56,2.92,17.13,0.043,4.83,18.71,1.35,0.057,18.52,47,19.8,20.07,1.5,0.37,11.88,12,16,17,13,15,16,16,4,1.18,28,4,47,1.24,12,51,17,0.81,33,1.06,26,0.87,62,128,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Triadimefon,Brassinosteroids,32,49,56,58,85,107,1,14,15,6,14,15,30,64,72,118,4.93,32.95,408.16,3.88
2020-02-14,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,91,14,0.68,6.49,2.6,18.05,0.034,5.55,16.6,0.56,0.066,16.74,52,15.98,21.99,1.5,0.21,29.8,12,15,18,12,16,16,17,5,1.04,37,3,48,1.36,18,58,19,0.91,39,1.11,24,0.87,70,128,Sheath Blight (Rhizoctonia solani),Mancozeb,Propiconazole,Triadimefon,Brassinosteroids,36,52,64,63,80,110,1,12,15,7,10,17,37,59,88,100,3.21,22.63,377.86,96.88
2020-02-15,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,94,15,0.62,6.76,2.32,15.67,0.046,9.3,16.28,0.84,0.011,15.09,23,16.9,17.79,1.91,0.46,35.6,14,14,17,14,16,16,18,4,1.46,30,3,38,1.03,17,56,16,0.9,42,1.21,22,0.98,63,123,Brown Spot (Bipolaris oryzae),Chlorothalonil,Tebuconazole,Hexaconazole,Cytokinins,40,54,62,65,70,97,2,12,14,9,12,19,0,53,76,93,3.57,21.6,358.34,69.37
2020-02-15,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,127,15,0.34,6.89,2.78,16.1,0.044,7.12,18.7,0.33,0.09,17.36,26,18.93,18.56,1.64,0.43,43.89,14,15,17,12,14,16,17,3,1.14,43,5,38,1.27,14,60,25,1.04,44,1.09,23,0.91,79,99,Rice Blast (Magnaporthe oryzae),Mancozeb,Azoxystrobin,Hexaconazole,Brassinosteroids,39,54,57,65,88,98,0,13,14,10,12,18,46,67,77,109,3.35,33.95,312.94,45.16
2020-02-15,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,129,15,0.94,5.59,2.1,17.38,0.046,9.56,17.99,0.93,0.038,19.92,26,26.49,25.44,0.69,0.34,14.09,13,15,18,12,14,17,18,4,1.32,34,3,45,1.32,16,69,16,1.2,35,1.09,26,0.88,72,93,Brown Spot (Bipolaris oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Cytokinins,33,49,61,68,87,94,0,12,14,9,10,17,33,67,72,99,3.21,29.66,411.73,11.47
2020-02-16,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,135,16,0.88,6.69,2.28,16.98,0.025,8.99,17.13,1.56,0.065,17.84,34,29.35,17.61,1.73,0.32,27.89,14,14,16,12,14,16,16,5,1.44,23,3,35,1.4,13,50,22,0.87,48,1.31,28,1.0,64,92,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Propiconazole,Hexaconazole,Gibberellins,37,55,50,67,74,115,2,12,14,7,10,17,35,68,88,103,3.38,32.41,340.32,32.06
2020-02-16,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,132,16,0.54,5.6,2.85,15.97,0.016,9.01,19.17,0.23,0.05,18.64,21,17.59,29.16,0.91,0.44,17.23,13,16,17,12,14,17,18,3,1.18,27,4,43,1.03,18,64,23,0.89,30,1.38,22,0.98,77,128,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Tebuconazole,Triadimefon,Auxins,38,51,52,70,83,93,1,13,15,9,12,19,30,65,74,116,2.58,28.09,498.49,12.0
2020-02-16,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,114,16,0.42,5.82,2.48,18.17,0.018,6.45,17.25,0.53,0.018,18.18,48,29.86,26.06,1.39,0.32,26.79,12,14,17,12,16,17,16,5,1.42,26,4,46,1.47,15,69,15,0.99,49,1.29,28,0.91,82,126,Rice Blast (Magnaporthe oryzae),Mancozeb,Propiconazole,Triadimefon,Brassinosteroids,34,40,57,67,86,91,1,12,16,5,11,17,24,51,73,111,3.51,26.47,481.46,68.08
2020-02-17,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,98,17,0.88,6.12,2.9,15.01,0.047,7.83,15.73,0.3,0.058,17.83,36,19.44,28.99,1.1,0.23,44.73,14,14,16,13,16,16,16,4,1.06,47,5,27,1.12,16,56,25,0.84,45,1.12,26,0.83,68,129,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Azoxystrobin,Triadimefon,Brassinosteroids,38,42,52,70,84,93,1,13,15,9,11,19,45,65,84,95,2.91,21.79,425.39,76.88
2020-02-17,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,129,17,0.48,6.17,2.32,19.67,0.043,6.52,17.34,0.82,0.074,17.25,49,25.06,18.68,1.02,0.3,13.2,12,15,18,12,16,18,17,3,1.1,38,3,39,1.39,12,61,25,0.96,39,1.5,30,0.96,60,96,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,32,45,67,62,84,102,2,12,15,5,11,20,25,69,88,102,2.91,29.27,374.24,57.04
2020-02-17,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,135,17,0.48,6.74,2.76,16.92,0.049,9.54,19.4,1.04,0.011,19.33,38,16.66,19.09,1.15,0.48,47.54,14,15,16,14,15,16,16,4,1.46,38,3,31,1.09,17,56,15,0.97,35,1.21,22,0.84,87,116,Brown Spot (Bipolaris oryzae),Mancozeb,Azoxystrobin,Triadimefon,Brassinosteroids,37,40,64,52,72,105,1,13,16,5,11,15,23,61,87,105,3.5,26.85,487.08,55.38
2020-02-18,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,127,18,0.9,6.79,2.35,17.81,0.046,5.24,17.04,0.61,0.033,16.11,48,21.09,27.85,0.58,0.38,12.65,13,14,18,14,14,17,17,3,1.32,35,3,39,1.2,12,65,19,1.18,41,1.43,29,0.83,78,94,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Propiconazole,Hexaconazole,Cytokinins,39,59,61,70,89,95,1,12,16,6,10,18,0,54,80,115,3.19,26.57,321.15,13.73
2020-02-18,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,103,18,0.78,6.31,2.82,15.89,0.04,7.79,15.68,0.95,0.09,19.53,56,21.77,20.67,1.88,0.23,24.89,12,15,16,13,15,17,17,5,1.4,28,5,48,1.38,13,65,25,1.1,43,1.02,24,0.97,77,118,Sheath Blight (Rhizoctonia solani),Mancozeb,Azoxystrobin,Triadimefon,Brassinosteroids,39,52,61,62,80,113,1,13,14,5,15,17,30,67,88,112,4.26,24.67,306.52,64.2
2020-02-18,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,125,18,0.54,6.01,2.5,17.24,0.019,7.86,16.32,1.04,0.064,17.0,59,29.66,18.54,0.5,0.27,12.42,12,15,16,13,15,17,17,3,1.41,40,4,32,1.12,12,67,18,1.0,42,1.42,25,0.97,76,113,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Tebuconazole,Triadimefon,Cytokinins,39,40,57,68,85,104,1,14,14,9,10,17,36,59,90,116,2.79,31.66,485.08,92.47
2020-02-19,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,138,19,0.69,5.86,2.34,16.9,0.043,5.62,19.71,0.75,0.054,16.03,59,15.61,24.58,1.5,0.38,16.28,14,14,17,14,15,16,17,5,1.42,24,3,46,1.02,13,67,15,1.19,48,1.44,23,0.93,90,105,Sheath Blight (Rhizoctonia solani),Mancozeb,Pyraclostrobin,Hexaconazole,Auxins,33,51,70,60,77,108,2,13,15,10,13,16,42,65,89,100,4.24,30.74,351.8,34.23
2020-02-19,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,92,19,0.93,6.87,2.85,18.16,0.026,6.97,18.79,1.72,0.038,19.49,51,23.93,17.21,1.66,0.39,37.49,12,16,18,14,14,16,17,4,1.35,44,3,24,1.24,18,61,25,0.95,47,1.03,21,0.9,75,129,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,32,42,52,68,75,112,0,14,15,5,12,19,47,56,79,112,3.42,28.72,469.22,31.54
2020-02-19,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,109,19,0.52,5.98,2.67,15.72,0.033,4.62,17.35,1.35,0.099,17.67,51,17.51,15.08,0.63,0.48,48.61,14,16,16,14,15,18,16,5,1.03,44,4,36,1.47,13,69,25,0.98,31,1.38,29,0.99,85,103,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Cytokinins,36,51,70,65,86,94,1,12,14,9,15,17,14,68,73,112,2.82,32.9,488.15,3.17
2020-02-20,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,119,20,0.82,6.47,2.17,17.7,0.013,4.21,19.59,0.78,0.089,19.11,22,16.7,21.72,0.92,0.22,42.21,12,15,18,13,16,16,18,5,1.15,33,5,47,1.29,15,56,24,0.95,40,1.12,25,0.93,73,98,Rice Blast (Magnaporthe oryzae),Mancozeb,Propiconazole,Triadimefon,Auxins,31,43,58,64,80,112,1,12,16,10,10,15,26,69,84,114,4.25,27.8,366.58,49.58
2020-02-20,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,116,20,0.93,6.06,2.28,18.43,0.043,5.61,16.32,0.97,0.023,17.8,51,29.06,18.77,1.26,0.42,49.45,13,15,18,12,16,16,17,3,1.05,46,4,29,1.26,14,66,23,1.11,49,1.17,20,0.87,79,93,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Propiconazole,Triadimefon,Cytokinins,40,56,62,68,73,94,1,13,16,7,15,17,12,62,74,104,4.91,32.59,436.93,46.09
2020-02-20,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,110,20,0.94,6.3,2.57,16.94,0.021,7.22,16.17,0.57,0.021,18.57,22,23.27,20.44,1.98,0.24,19.77,13,15,16,13,14,18,17,5,1.2,39,5,24,1.21,14,69,16,0.92,40,1.29,26,0.92,85,95,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Gibberellins,32,57,64,57,72,90,1,14,15,10,12,16,36,61,70,109,3.72,21.53,308.95,67.27
2020-02-21,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,95,10,0.92,6.13,2.47,18.37,0.015,5.4,15.55,0.4,0.046,15.04,43,25.19,18.62,0.98,0.26,20.36,12,15,17,12,14,17,16,3,1.26,30,3,31,1.15,13,60,23,1.07,43,1.42,27,0.84,62,112,Brown Spot (Bipolaris oryzae),Mancozeb,Pyraclostrobin,Triadimefon,Brassinosteroids,35,56,68,64,76,111,1,14,14,7,10,19,40,55,76,108,2.76,30.67,462.98,17.94
2020-02-21,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,123,10,0.69,5.77,2.55,15.03,0.028,9.72,16.63,0.35,0.085,17.64,58,18.02,18.85,0.58,0.3,47.02,14,14,17,13,15,18,18,4,1.18,31,3,47,1.13,14,53,21,1.06,49,1.03,22,0.94,77,108,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Pyraclostrobin,Triadimefon,Auxins,40,53,52,61,79,114,1,13,15,9,15,20,38,57,79,111,3.0,34.99,444.64,62.7
2020-02-21,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,138,10,0.86,6.07,2.68,15.07,0.032,5.3,17.32,1.69,0.077,16.72,37,29.63,19.58,1.58,0.3,10.86,13,16,17,13,15,16,18,5,1.38,23,4,22,1.01,15,68,23,1.12,46,1.06,27,0.83,81,109,Leaf Smut (Entyloma oryzae),Mancozeb,Azoxystrobin,Hexaconazole,Cytokinins,35,48,53,64,81,105,1,14,14,6,12,19,50,50,79,107,3.75,27.57,414.47,90.73
2020-02-22,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,115,11,0.85,6.4,2.03,15.08,0.024,7.36,19.22,1.12,0.07,15.86,51,22.92,24.86,1.05,0.28,28.25,14,15,17,14,16,16,18,5,1.44,21,5,30,1.26,13,51,18,1.19,34,1.37,22,0.93,81,94,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Cytokinins,38,50,64,57,77,117,0,12,16,5,10,18,47,59,88,118,4.02,33.63,451.58,38.39
2020-02-22,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,116,11,0.87,6.26,2.78,16.83,0.018,6.22,19.04,0.67,0.059,16.04,52,18.3,15.88,0.66,0.5,20.45,13,14,17,12,14,16,16,3,1.42,32,4,38,1.49,15,54,24,1.12,33,1.23,22,0.81,69,129,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,38,53,50,66,86,102,1,13,15,8,11,18,37,54,75,113,3.29,33.49,412.17,36.51
2020-02-22,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,120,11,0.31,6.84,2.88,17.0,0.05,9.49,19.12,1.79,0.047,17.68,32,26.58,24.42,1.64,0.5,26.04,14,14,18,12,14,17,18,4,1.18,35,3,38,1.16,18,67,17,1.19,32,1.02,28,0.9,72,120,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Brassinosteroids,32,51,55,70,90,102,1,12,15,6,14,19,24,59,79,96,4.47,24.31,483.9,4.95
2020-02-23,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,118,12,0.82,6.95,2.5,19.24,0.018,6.08,18.14,0.92,0.066,17.47,43,16.59,20.18,0.82,0.28,40.73,12,16,18,13,14,16,16,3,1.25,27,3,34,1.01,18,70,23,1.01,49,1.46,24,0.95,67,113,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Gibberellins,40,54,67,65,85,106,1,13,16,7,11,16,31,67,86,104,2.79,31.72,317.11,72.55
2020-02-23,afternoon,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,119,12,0.49,6.89,2.74,17.72,0.027,7.95,18.83,0.51,0.036,17.4,56,15.6,16.48,0.79,0.21,38.87,12,14,17,13,14,17,18,4,1.24,41,5,41,1.05,12,59,15,1.02,33,1.38,26,0.95,90,112,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Propiconazole,Hexaconazole,Cytokinins,40,51,51,57,70,118,0,13,15,8,11,15,17,70,86,102,3.42,25.39,449.57,97.8
2020-02-23,evening,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,103,12,1.0,6.27,2.44,18.93,0.04,7.96,18.92,0.59,0.054,18.03,21,25.07,27.79,0.82,0.36,36.76,13,14,16,13,16,17,18,3,1.23,37,4,37,1.3,17,60,25,1.03,30,1.2,27,0.99,61,107,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Gibberellins,37,52,62,64,84,113,1,14,15,7,14,17,11,57,74,116,4.65,34.37,314.03,15.94
2020-02-24,morning,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Leaf_Development,Long,Rabi,136,13,0.49,5.87,2.97,16.36,0.05,9.22,15.64,1.55,0.042,15.44,40,27.04,29.14,1.08,0.32,39.39,12,15,17,12,16,17,18,3,1.2,23,3,30,1.41,13,59,16,1.01,49,1.36,26,0.96,71,112,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,33,50,67,65,88,93,2,13,14,8,13,15,15,70,79,117,2.86,34.61,416.28,38.34
