Date,TimeOfDay,Crop_Stage,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Tillering,Boron,Soil_Ph,Molybdenum,Chlorine,Nickel,Sulphur,Phosphorus,Potassium,Sodium,Nitrogen,Calcium,Zinc,Copper,Manganese,Iron,Water_Requirement,Radiation_Exposure,Magnesium,Leaf_Initiation_Plastochron,Leaf_Elongation,Radiation,Leaf_Expansion,Leaf_Length,Leaf_Width,Leaf_Count,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Vegetation_Leaf_Area_Index,Vegetation_Chlorophyll_Content,Vegetation_Water_Stress_Index,Vegetation_Soil_Organic_Matter,Vegetation_Cloud_Cover,Vegetation_Temperature_Range,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Light_Intensity_Low,Light_Intensity_Moderate,Flood_Depth_Ideal,Humidity_Moderate,Humidity_High,Yield
2020-03-07,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Rabi,138,25,0.54,6.92,0.014,0.63,0.042,25.28,2.25,18.88,18.37,16.4,26.19,1.61,0.26,29.24,9.14,2.93,434,382,5,1.39,475.29,37,25,1.1,18,17,0.98,50,1.22,4.19,36,0.34,1.61,19,28,13,16,1,14,7,52,72,92.69
2020-03-07,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Rabi,130,25,0.45,6.82,0.038,1.17,0.073,19.13,2.77,19.95,17.24,17.64,28.17,1.66,0.44,26.72,6.49,4.0,311,317,3,1.3,473.57,24,43,1.47,16,23,1.11,46,1.38,2.94,35,0.03,1.83,13,27,14,16,2,13,8,69,82,44.44
2020-03-07,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Kharif,139,25,0.76,6.54,0.04,1.03,0.056,29.24,2.31,16.04,19.91,19.64,20.99,0.88,0.37,27.43,6.15,4.14,454,327,3,1.44,390.63,27,37,1.36,15,17,0.88,44,1.39,3.33,43,0.34,1.86,19,26,13,14,2,13,5,68,90,33.07
2020-03-06,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Rabi,103,24,0.73,5.69,0.033,1.49,0.071,16.35,2.27,15.87,17.83,16.05,19.11,1.8,0.34,20.9,4.33,3.43,324,409,5,1.32,313.67,35,45,1.07,14,18,0.82,41,1.4,3.72,42,0.44,1.82,1,28,13,15,2,14,10,59,81,32.13
2020-03-06,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Kharif,120,24,0.55,6.32,0.031,0.79,0.085,23.63,2.74,16.66,17.98,18.98,22.36,0.94,0.32,32.27,4.02,4.4,360,404,5,1.12,430.64,30,32,1.14,15,24,1.14,30,1.23,4.25,40,0.14,1.97,7,26,13,14,2,14,8,64,71,87.68
2020-03-06,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Medium,Rabi,105,24,0.54,5.89,0.026,1.2,0.09,18.78,2.13,16.11,17.07,15.7,21.72,1.62,0.21,15.13,5.73,3.49,378,412,5,1.16,487.39,46,31,1.27,14,15,0.85,35,1.01,2.8,38,0.08,1.7,7,25,12,14,1,12,10,55,80,78.66
2020-03-05,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Kharif,127,23,0.87,6.87,0.032,1.87,0.041,23.66,2.93,15.33,18.69,17.61,20.8,0.99,0.36,17.87,6.69,2.97,377,496,4,1.48,422.1,20,26,1.33,15,17,0.91,43,1.19,4.13,36,0.07,1.96,7,27,14,15,2,13,9,66,73,32.97
2020-03-05,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Kharif,109,23,0.46,6.08,0.02,0.5,0.079,29.12,2.92,15.71,15.8,17.21,26.08,1.67,0.28,18.94,8.27,4.12,426,316,3,1.23,453.41,28,27,1.5,18,17,1.03,40,1.46,3.65,38,0.1,1.75,13,29,12,16,2,13,5,64,82,55.06
2020-03-05,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Kharif,137,23,0.78,5.89,0.04,1.43,0.024,25.87,2.67,17.91,16.46,19.76,19.69,0.53,0.41,10.46,4.85,2.72,439,441,3,1.17,332.06,40,37,1.38,18,21,0.98,43,1.43,2.58,35,0.33,1.74,0,25,12,15,2,14,6,58,85,4.86
2020-03-04,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Kharif,139,22,0.63,5.78,0.014,0.87,0.086,27.98,2.85,15.32,18.3,15.51,29.03,0.58,0.37,27.37,6.67,3.86,371,491,3,1.34,414.25,39,28,1.04,12,24,1.19,48,1.44,2.63,43,0.36,1.87,6,27,13,16,1,14,8,60,71,20.78
2020-03-04,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Kharif,102,22,0.59,6.85,0.021,0.64,0.047,25.52,2.61,15.27,16.26,15.85,20.05,1.44,0.25,41.57,7.43,4.23,409,397,3,1.21,322.69,34,44,1.3,16,20,1.09,33,1.26,3.66,44,0.47,1.84,19,29,12,14,2,14,6,55,78,27.45
2020-03-04,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Medium,Kharif,104,22,0.61,6.92,0.027,0.96,0.097,17.46,2.84,17.0,15.61,15.67,17.63,1.07,0.42,38.28,6.36,3.74,469,491,4,1.08,459.02,20,35,1.46,17,19,0.91,36,1.2,4.44,40,0.17,1.57,17,29,12,14,1,14,10,69,88,61.1
2020-03-03,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Medium,Kharif,116,21,0.98,6.65,0.014,0.48,0.01,19.63,2.57,19.31,17.08,15.73,21.59,0.75,0.29,12.93,5.32,2.9,415,491,3,1.47,485.45,24,50,1.25,17,20,1.11,47,1.36,2.59,44,0.08,1.93,11,27,12,16,1,13,6,61,86,30.92
2020-03-03,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Medium,Rabi,94,21,0.92,5.76,0.01,1.39,0.028,27.67,2.05,18.16,15.57,15.29,24.36,0.9,0.21,46.98,6.44,3.75,322,304,4,1.43,356.62,36,40,1.37,14,25,0.93,33,1.05,3.64,40,0.23,1.65,8,28,14,14,0,13,5,53,89,32.54
2020-03-03,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Rabi,108,21,0.7,6.81,0.042,1.07,0.096,20.3,2.55,18.15,17.54,19.58,16.83,0.8,0.28,28.94,7.32,2.61,327,450,3,1.23,413.23,44,26,1.19,17,23,0.99,50,1.22,3.62,37,0.34,1.84,14,28,13,14,2,13,9,67,72,85.6
2020-03-02,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Rabi,92,32,0.99,6.79,0.021,0.41,0.078,28.49,2.48,18.13,15.91,18.43,28.98,0.61,0.22,49.05,8.42,2.51,433,478,3,1.35,470.99,41,27,1.18,17,17,0.98,35,1.45,4.15,44,0.09,1.58,17,25,14,16,2,12,9,61,86,81.08
2020-03-02,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Short,Rabi,119,32,0.51,5.57,0.024,1.18,0.072,16.78,2.31,16.64,18.58,16.89,19.96,1.87,0.36,24.72,7.71,4.2,497,320,3,1.33,457.64,29,30,1.37,16,25,1.09,50,1.46,4.38,44,0.06,1.56,9,27,13,16,2,13,10,61,72,92.5
2020-03-02,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Kharif,133,32,0.48,5.98,0.028,1.95,0.028,22.67,2.74,19.12,17.39,18.02,29.51,1.5,0.39,49.38,8.69,3.3,440,376,3,1.15,441.15,34,39,1.37,13,21,1.16,37,1.08,3.32,42,0.39,1.63,9,27,12,16,1,13,5,70,75,1.64
2020-03-01,evening,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Kharif,116,31,0.31,6.88,0.02,1.57,0.085,27.02,2.6,17.82,16.94,17.38,26.63,1.8,0.29,42.5,4.58,3.08,463,441,3,1.38,371.02,39,33,1.22,14,19,0.97,35,1.35,2.86,37,0.17,1.82,2,25,14,14,1,14,8,54,74,7.61
2020-03-01,afternoon,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Long,Rabi,119,31,0.38,6.01,0.029,1.73,0.075,16.21,2.68,15.94,17.76,16.04,23.4,1.39,0.37,19.22,6.98,3.23,300,481,4,1.48,415.36,29,38,1.35,13,17,0.85,40,1.04,3.81,36,0.31,1.93,6,30,12,16,0,14,10,64,70,37.55
2020-03-01,morning,Tillering,13.25,75.25,29.09,27.57,62.39,1.39,18.49,0.39,22.73,0.0,Medium,Rabi,101,31,0.51,6.64,0.045,1.6,0.021,17.45,2.96,15.7,19.24,15.88,27.05,0.59,0.37,49.41,4.01,4.35,449,319,5,1.14,430.68,39,40,1.05,12,24,1.01,45,1.05,3.24,36,0.15,1.59,15,26,14,14,0,14,9,60,83,59.93
2020-02-29,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Kharif,127,30,0.78,5.9,0.011,1.1,0.1,26.03,2.07,16.52,15.13,19.95,21.48,0.74,0.48,11.48,8.99,3.23,364,440,4,1.11,331.59,37,41,1.37,14,18,0.87,41,1.31,3.62,41,0.4,1.89,9,29,13,15,1,13,7,53,73,80.62
2020-02-29,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,125,30,0.81,6.15,0.02,0.54,0.09,28.09,2.38,15.65,17.14,19.91,19.07,0.69,0.46,30.06,9.97,4.01,416,326,4,1.2,328.44,32,34,1.26,14,22,1.01,43,1.14,3.79,43,0.49,1.83,11,29,12,14,0,14,7,54,72,89.45
2020-02-29,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Kharif,90,30,0.91,6.42,0.034,0.64,0.078,15.04,2.92,19.36,17.33,19.18,15.53,1.18,0.23,17.66,6.57,2.56,345,477,5,1.12,393.86,23,47,1.46,15,22,0.8,35,1.34,3.36,45,0.42,1.63,0,28,13,15,2,13,5,60,79,11.21
2020-02-28,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Kharif,120,29,0.33,6.38,0.029,1.08,0.068,23.64,2.43,19.4,15.73,17.01,24.69,1.01,0.29,42.04,7.64,4.2,400,478,3,1.47,392.4,33,46,1.34,17,19,1.07,34,1.48,3.59,44,0.11,1.57,15,27,13,16,0,13,7,68,79,37.86
2020-02-28,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,139,29,0.48,5.89,0.013,1.31,0.033,19.66,2.6,15.75,16.74,17.77,16.51,1.26,0.43,47.08,8.85,3.73,426,472,3,1.29,305.99,38,27,1.01,14,16,1.18,40,1.32,3.37,42,0.44,2.0,11,25,13,15,1,14,5,59,79,50.47
2020-02-28,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Kharif,95,29,0.39,5.61,0.043,1.2,0.013,21.89,2.52,19.02,17.54,19.77,26.12,0.74,0.43,47.67,9.01,2.76,372,455,5,1.06,324.67,46,32,1.48,12,15,1.03,48,1.49,4.2,37,0.48,1.76,5,29,12,16,0,12,6,70,73,96.54
2020-02-27,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,108,28,0.83,5.95,0.022,0.87,0.089,28.97,2.14,17.43,16.62,15.32,19.89,1.67,0.32,29.65,9.46,3.83,496,357,3,1.34,447.98,46,37,1.11,18,22,0.84,45,1.32,3.39,42,0.19,1.96,10,26,14,16,1,12,7,56,80,49.32
2020-02-27,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,125,28,0.45,6.3,0.043,0.98,0.034,25.83,2.31,16.2,19.19,16.8,20.47,0.87,0.48,13.92,5.78,3.5,305,336,5,1.05,318.27,23,31,1.22,12,19,1.15,31,1.19,4.42,37,0.33,1.91,13,27,14,16,1,13,6,61,89,92.77
2020-02-27,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Rabi,117,28,0.96,6.51,0.044,1.75,0.089,29.51,2.05,15.4,16.5,19.24,25.48,1.77,0.42,38.82,6.15,3.9,481,320,5,1.3,491.84,34,37,1.4,17,20,0.95,48,1.46,4.03,45,0.22,1.68,0,26,14,15,0,13,10,55,88,85.27
2020-02-26,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Kharif,137,27,0.83,6.83,0.027,1.55,0.014,20.19,2.95,17.1,15.59,19.06,21.53,1.69,0.31,12.34,4.61,4.21,457,369,5,1.47,427.07,46,36,1.08,17,19,1.16,41,1.34,3.95,42,0.12,1.54,8,27,12,14,0,13,9,51,85,71.42
2020-02-26,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Rabi,105,27,0.53,6.7,0.027,0.77,0.013,23.66,2.09,16.19,18.08,15.57,24.21,1.07,0.36,10.46,9.51,3.61,487,490,5,1.3,306.19,48,26,1.08,18,18,1.05,40,1.42,2.52,42,0.36,1.84,0,28,13,16,0,14,9,50,88,47.63
2020-02-26,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,124,27,0.99,6.6,0.013,1.16,0.012,25.46,2.33,15.66,19.38,17.4,21.04,1.04,0.28,12.24,6.84,4.21,343,362,4,1.32,344.54,24,27,1.38,14,15,0.83,48,1.28,3.98,38,0.27,1.7,10,25,13,16,0,13,8,62,81,6.8
2020-02-25,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,123,26,0.98,5.86,0.043,0.24,0.042,16.91,2.59,15.38,17.26,17.39,21.16,0.5,0.4,32.59,8.71,3.89,488,359,3,1.19,304.25,49,37,1.01,13,18,0.95,35,1.0,4.15,44,0.11,1.92,1,25,14,14,0,14,8,55,78,90.53
2020-02-25,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,132,26,0.81,6.12,0.048,1.95,0.045,22.79,2.28,18.88,17.52,18.83,22.42,0.82,0.33,18.65,6.52,3.81,411,345,4,1.21,324.65,43,29,1.33,17,24,1.02,47,1.02,3.54,36,0.04,1.69,7,29,14,14,1,13,9,52,89,61.08
2020-02-25,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Kharif,119,26,0.46,6.34,0.023,1.91,0.05,23.31,2.05,19.87,19.18,17.24,21.9,1.59,0.29,24.47,8.73,3.77,387,349,3,1.21,355.7,42,42,1.1,18,21,0.91,38,1.43,4.43,36,0.17,1.5,19,28,12,16,2,13,7,56,90,24.47
2020-02-24,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,119,25,0.63,5.76,0.025,0.34,0.067,23.89,2.1,19.8,17.27,17.32,26.1,1.9,0.38,26.53,9.25,2.82,330,404,5,1.41,325.19,44,29,1.21,16,23,0.82,45,1.33,3.88,44,0.11,1.8,5,28,13,16,0,12,7,62,79,85.52
2020-02-24,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,98,25,0.79,6.02,0.045,0.74,0.018,25.69,2.94,18.25,16.18,16.46,19.63,0.94,0.32,39.35,7.77,4.31,492,349,4,1.36,470.99,36,27,1.47,14,20,1.1,39,1.05,2.57,37,0.13,1.9,12,30,12,16,0,12,5,60,80,72.63
2020-02-24,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Kharif,94,25,0.49,6.68,0.05,1.55,0.042,29.14,2.97,16.36,15.64,15.44,27.04,1.08,0.32,39.39,9.22,3.03,309,416,5,1.17,416.28,28,44,1.22,17,21,0.82,39,1.22,4.24,39,0.41,1.6,4,27,13,15,1,13,10,52,82,70.74
2020-02-23,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Kharif,106,24,1.0,5.82,0.04,0.59,0.054,27.79,2.44,18.93,18.92,18.03,25.07,0.82,0.36,36.76,7.96,4.4,321,405,3,1.31,314.03,42,28,1.42,18,23,1.06,44,1.48,4.02,44,0.34,1.81,1,30,12,15,0,13,7,62,83,68.69
2020-02-23,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,129,24,0.49,5.93,0.027,0.51,0.036,16.48,2.74,17.72,18.83,17.4,15.6,0.79,0.21,38.87,7.95,2.62,447,371,5,1.12,449.57,32,29,1.26,18,15,1.17,33,1.01,3.28,36,0.06,1.81,3,30,14,14,0,12,7,59,88,40.18
2020-02-23,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,110,24,0.82,6.63,0.018,0.92,0.066,20.18,2.5,19.24,18.14,17.47,16.59,0.82,0.28,40.73,6.08,3.7,462,450,4,1.19,317.11,44,49,1.12,13,20,1.11,36,1.26,4.36,42,0.0,1.61,5,30,12,14,1,12,5,66,83,17.88
2020-02-22,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,103,23,0.31,5.78,0.05,1.79,0.047,24.42,2.88,17.0,19.12,17.68,26.58,1.64,0.5,26.04,9.49,4.1,359,378,5,1.12,483.9,45,39,1.23,18,20,1.01,48,1.36,3.08,35,0.47,1.73,2,29,14,14,1,13,6,70,71,17.28
2020-02-22,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Rabi,95,23,0.87,5.76,0.018,0.67,0.059,15.88,2.78,16.83,19.04,16.04,18.3,0.66,0.5,20.45,6.22,3.89,302,463,4,1.36,412.17,25,46,1.06,15,24,1.0,35,1.08,2.91,43,0.03,1.69,18,26,12,15,1,12,10,70,83,73.42
2020-02-22,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,140,23,0.85,5.86,0.024,1.12,0.07,24.86,2.03,15.08,19.22,15.86,22.92,1.05,0.28,28.25,7.36,4.99,392,385,5,1.09,451.58,43,46,1.21,13,24,0.9,31,1.33,4.49,44,0.0,1.52,2,26,14,14,2,12,8,70,84,75.96
2020-02-21,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Kharif,111,22,0.86,6.85,0.032,1.69,0.077,19.58,2.68,15.07,17.32,16.72,29.63,1.58,0.3,10.86,5.3,3.99,344,498,3,1.03,414.47,50,25,1.48,17,23,1.09,43,1.15,3.58,44,0.35,1.96,14,29,13,14,2,14,10,57,85,77.0
2020-02-21,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,109,22,0.69,5.98,0.028,0.35,0.085,18.85,2.55,15.03,16.63,17.64,18.02,0.58,0.3,47.02,9.72,2.93,435,312,4,1.28,444.64,49,43,1.43,16,21,1.16,34,1.3,3.0,40,0.04,1.95,9,27,12,16,2,12,9,63,72,86.31
2020-02-21,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,90,22,0.92,6.69,0.015,0.4,0.046,18.62,2.47,18.37,15.55,15.04,25.19,0.98,0.26,20.36,5.4,4.71,455,486,4,1.4,462.98,26,30,1.01,16,23,1.18,33,1.32,3.05,35,0.23,1.51,15,25,14,16,2,13,10,65,73,61.49
2020-02-20,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,130,21,0.94,6.29,0.021,0.57,0.021,20.44,2.57,16.94,16.17,18.57,23.27,1.98,0.24,19.77,7.22,3.98,492,488,3,1.4,308.95,43,49,1.46,17,21,1.14,34,1.06,3.86,36,0.07,1.97,15,25,12,14,0,14,10,61,75,61.72
2020-02-20,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Rabi,135,21,0.93,6.87,0.043,0.97,0.023,18.77,2.28,18.43,16.32,17.8,29.06,1.26,0.42,49.45,5.61,3.4,300,455,5,1.27,436.93,28,43,1.23,13,22,0.97,50,1.43,3.72,36,0.07,2.0,18,25,14,14,0,12,9,60,84,29.12
2020-02-20,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,126,21,0.82,6.89,0.013,0.78,0.089,21.72,2.17,17.7,19.59,19.11,16.7,0.92,0.22,42.21,4.21,2.58,392,408,4,1.41,366.58,49,33,1.06,17,18,1.15,42,1.17,4.42,42,0.01,1.73,9,28,13,16,0,14,5,57,81,73.33
2020-02-19,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,116,32,0.52,5.59,0.033,1.35,0.099,15.08,2.67,15.72,17.35,17.67,17.51,0.63,0.48,48.61,4.62,2.59,345,419,4,1.07,488.15,34,22,1.15,17,17,0.9,48,1.28,2.99,39,0.11,1.98,16,25,13,15,0,14,8,62,73,47.74
2020-02-19,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,125,32,0.93,5.68,0.026,1.72,0.038,17.21,2.85,18.16,18.79,19.49,23.93,1.66,0.39,37.49,6.97,4.1,457,398,4,1.43,469.22,35,44,1.33,17,19,0.94,40,1.22,3.61,37,0.3,1.58,4,29,13,16,1,12,10,63,77,94.93
2020-02-19,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,130,32,0.69,5.57,0.043,0.75,0.054,24.58,2.34,16.9,19.71,16.03,15.61,1.5,0.38,16.28,5.62,2.79,392,375,4,1.07,351.8,50,41,1.1,12,19,0.85,32,1.08,4.05,41,0.06,1.79,17,29,14,16,1,14,10,65,75,45.35
2020-02-18,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Kharif,98,31,0.54,5.54,0.019,1.04,0.064,18.54,2.5,17.24,16.32,17.0,29.66,0.5,0.27,12.42,7.86,3.22,405,400,4,1.45,485.08,41,29,1.21,16,18,1.17,38,1.24,2.54,38,0.19,1.79,9,29,12,15,1,12,10,60,74,43.68
2020-02-18,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Rabi,98,31,0.78,6.29,0.04,0.95,0.09,20.67,2.82,15.89,15.68,19.53,21.77,1.88,0.23,24.89,7.79,4.36,390,391,3,1.43,306.52,37,20,1.26,13,22,1.14,48,1.25,3.57,42,0.12,1.64,6,28,14,15,0,14,9,69,71,90.12
2020-02-18,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Kharif,129,31,0.9,6.98,0.046,0.61,0.033,27.85,2.35,17.81,17.04,16.11,21.09,0.58,0.38,12.65,5.24,2.88,488,489,4,1.32,321.15,21,22,1.09,13,23,1.01,38,1.11,4.21,43,0.3,1.55,16,30,14,15,0,12,5,62,90,21.83
2020-02-17,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Kharif,119,30,0.48,6.78,0.049,1.04,0.011,19.09,2.76,16.92,19.4,19.33,16.66,1.15,0.48,47.54,9.54,4.0,436,491,5,1.14,487.08,28,44,1.01,12,18,1.13,34,1.16,4.41,40,0.17,1.55,1,26,12,14,2,13,7,70,78,54.19
2020-02-17,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,92,30,0.48,6.26,0.043,0.82,0.074,18.68,2.32,19.67,17.34,17.25,25.06,1.02,0.3,13.2,6.52,2.69,435,405,5,1.12,374.24,26,33,1.16,13,19,1.0,44,1.34,3.02,40,0.16,1.94,9,26,13,15,0,13,6,53,84,28.39
2020-02-17,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,107,30,0.88,6.9,0.047,0.3,0.058,28.99,2.9,15.01,15.73,17.83,19.44,1.1,0.23,44.73,7.83,4.15,467,343,3,1.25,425.39,31,40,1.45,12,25,1.2,39,1.25,2.59,45,0.14,1.75,3,27,12,16,0,12,5,62,86,61.67
2020-02-16,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Rabi,129,29,0.42,6.66,0.018,0.53,0.018,26.06,2.48,18.17,17.25,18.18,29.86,1.39,0.32,26.79,6.45,2.65,428,397,5,1.48,481.46,40,35,1.09,12,19,0.87,38,1.2,4.25,45,0.47,1.52,3,30,12,15,1,14,9,61,74,71.54
2020-02-16,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Short,Kharif,113,29,0.54,6.42,0.016,0.23,0.05,29.16,2.85,15.97,19.17,18.64,17.59,0.91,0.44,17.23,9.01,4.63,410,417,3,1.38,498.49,32,24,1.16,17,22,0.86,41,1.31,4.41,36,0.34,1.59,17,25,13,14,1,14,10,67,76,2.85
2020-02-16,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Kharif,136,29,0.88,5.86,0.025,1.56,0.065,17.61,2.28,16.98,17.13,17.84,29.35,1.73,0.32,27.89,8.99,4.08,315,440,4,1.13,340.32,29,25,1.22,18,22,1.09,30,1.38,2.72,45,0.26,1.95,0,25,13,16,2,13,8,67,83,65.77
2020-02-15,evening,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Kharif,99,28,0.94,6.4,0.046,0.93,0.038,25.44,2.1,17.38,17.99,19.92,26.49,0.69,0.34,14.09,9.56,2.88,471,305,3,1.16,411.73,38,36,1.28,16,15,0.94,46,1.27,4.44,43,0.21,1.87,4,25,13,14,0,12,9,62,83,12.19
2020-02-15,afternoon,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Long,Rabi,122,28,0.34,5.8,0.044,0.33,0.09,18.56,2.78,16.1,18.7,17.36,18.93,1.64,0.43,43.89,7.12,4.73,342,329,3,1.41,312.94,33,22,1.35,18,22,0.83,48,1.29,4.19,38,0.18,1.8,13,28,14,15,0,13,6,58,82,10.53
2020-02-15,morning,Tillering,13.25,75.25,26.44,25.46,61.24,1.2,16.45,0.43,23.8,0.0,Medium,Rabi,94,28,0.62,6.48,0.046,0.84,0.011,17.79,2.32,15.67,16.28,15.09,16.9,1.91,0.46,35.6,9.3,3.29,379,322,3,1.36,358.34,49,48,1.19,14,19,1.12,37,1.13,3.36,38,0.39,1.52,5,27,14,14,1,14,9,63,74,76.49
