Date,TimeOfDay,LAT,LON,Crop_Stage,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Sowing,soil_pH,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorous,Yield_Trait,Soil_Moisture_Content,Vegetation_Index,Relative_Humidity,Temperature,Water,Radiation,Magnesium,Disease_Resistance,Pest_Resistance,Drought_Tolerance,Heat_Tolerance,Cold_Tolerance,Plant_Vigor,Plant_Stress_Resilience,Land_Preparation,Biological_Interactions,Pollution,Yield
2021-02-05,morning,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,90,3,6.83,9.45,29.5,1.88,0.36,0.43,0.028,0.25,0.024,17.7,19.79,18.57,20.5,24.01,2,High Yield,75,0.52,64.5,21.63,4.09,390.63,22,23,72,97,58,50,28,21,4,89,37,79.46
2021-02-04,evening,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,140,2,6.15,6.08,42.63,1.03,0.21,0.94,0.02,0.44,0.055,19.26,15.66,18.21,23.94,25.48,3,High Yield,72,0.6,76.39,31.61,4.51,382.51,55,29,74,89,73,82,71,95,8,4,47,34.01
2021-02-04,afternoon,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,135,2,6.08,9.39,21.17,0.89,0.33,0.42,0.037,1.3,0.051,15.54,15.45,19.98,26.26,25.16,3,High Yield,82,0.65,83.18,23.56,4.78,333.53,25,4,66,90,100,77,1,25,1,16,33,47.71
2021-02-04,morning,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,126,2,5.96,4.24,10.09,1.31,0.38,0.96,0.047,0.41,0.065,19.99,17.35,16.13,17.45,20.97,3,High Yield,83,0.81,61.55,29.82,4.54,344.14,39,12,59,81,61,58,53,21,10,96,17,76.77
2021-02-03,evening,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,96,1,5.68,7.06,47.85,0.93,0.21,0.35,0.046,0.23,0.03,17.13,18.49,15.86,16.16,24.87,3,High Yield,70,0.46,70.14,27.11,4.31,354.73,49,43,83,24,27,28,67,82,1,97,32,33.38
2021-02-03,afternoon,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,126,1,6.86,9.28,14.49,0.61,0.44,0.58,0.014,1.4,0.028,18.59,19.77,16.04,24.16,26.19,3,High Yield,85,0.64,61.02,33.59,4.08,312.0,22,100,88,47,92,54,100,6,4,30,30,79.72
2021-02-03,morning,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,92,1,6.1,4.12,11.87,0.62,0.4,0.69,0.05,1.37,0.031,18.57,19.78,19.72,28.34,24.19,2,High Yield,81,0.84,74.13,25.02,3.29,415.98,33,97,95,50,40,11,3,81,9,45,42,67.16
2021-02-02,evening,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,100,0,6.21,9.3,21.12,1.15,0.43,0.58,0.013,1.87,0.039,16.33,17.26,16.89,25.03,18.14,3,High Yield,89,0.38,66.44,33.14,2.98,377.48,59,82,74,68,89,17,43,3,7,33,24,88.78
2021-02-02,afternoon,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,95,0,5.96,4.72,11.27,1.72,0.42,0.78,0.042,0.62,0.056,18.18,16.45,17.47,25.32,27.67,2,High Yield,78,0.49,76.88,29.61,4.65,305.17,27,70,8,83,35,58,19,1,4,47,20,68.93
2021-02-02,morning,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,100,0,6.95,4.79,18.16,0.6,0.49,0.99,0.016,1.69,0.094,17.43,19.42,16.81,18.21,21.87,2,High Yield,84,0.38,73.13,31.58,4.38,369.66,26,47,61,23,48,85,6,38,8,17,1,22.91
2021-02-01,evening,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,133,7,6.88,9.48,42.84,1.39,0.32,0.84,0.022,0.4,0.014,19.3,16.84,16.32,16.57,20.4,3,High Yield,76,0.63,74.69,32.62,3.87,395.24,51,100,61,78,51,52,22,86,9,20,50,81.63
2021-02-01,afternoon,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,119,7,6.04,6.63,13.19,1.33,0.48,0.63,0.048,1.65,0.057,16.06,18.07,17.32,25.6,22.85,3,High Yield,87,0.6,79.36,23.82,4.32,454.98,54,51,30,75,10,1,81,82,3,97,2,73.17
2021-02-01,morning,13.25,75.25,Sowing,24.65,24.01,66.36,1.19,16.56,0.56,27.13,0.64,Medium,Rabi,104,7,6.01,6.92,25.88,0.71,0.24,0.62,0.047,1.85,0.073,19.5,15.99,15.12,25.3,18.25,2,High Yield,90,0.74,73.61,28.89,3.4,491.24,43,35,88,41,36,27,27,50,8,36,45,1.53
2021-01-31,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,91,6,6.36,6.37,20.54,1.63,0.23,0.87,0.028,1.74,0.012,19.36,17.88,17.6,21.69,15.9,2,High Yield,74,0.66,79.21,33.15,3.28,342.91,31,81,84,80,67,81,77,72,4,89,38,38.48
2021-01-31,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,140,6,6.56,8.71,20.14,0.91,0.26,0.82,0.05,1.92,0.018,15.05,16.92,18.13,26.4,19.93,3,High Yield,71,0.55,67.38,24.16,2.75,432.59,45,88,51,41,77,50,88,80,6,14,19,70.09
2021-01-31,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,122,6,6.05,4.44,41.73,0.71,0.27,0.82,0.019,0.66,0.087,17.0,16.82,19.81,19.02,17.89,3,High Yield,80,0.41,62.36,25.85,4.07,327.2,52,86,81,31,7,65,41,49,6,30,27,48.57
2021-01-30,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,116,5,6.07,7.0,10.52,0.88,0.44,0.38,0.021,0.28,0.025,15.41,17.13,16.09,22.65,15.96,3,High Yield,70,0.82,84.02,29.29,3.72,355.21,35,81,10,59,14,53,23,85,5,90,5,41.49
2021-01-30,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,129,5,6.04,6.48,36.62,1.72,0.46,0.61,0.032,0.45,0.028,15.45,18.84,18.52,21.2,18.02,3,High Yield,88,0.88,71.84,31.86,2.91,489.92,25,35,90,72,34,28,85,73,6,98,6,67.72
2021-01-30,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,134,5,6.01,5.19,31.01,1.16,0.27,0.54,0.034,0.82,0.043,17.56,16.45,16.19,21.59,28.6,2,High Yield,81,0.89,69.79,22.43,3.84,320.77,42,23,27,12,67,85,72,28,4,83,47,77.74
2021-01-29,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,91,4,5.53,4.39,21.3,0.93,0.22,0.41,0.047,1.71,0.041,19.3,19.34,18.61,26.73,27.28,3,High Yield,72,0.63,84.44,20.3,3.21,345.98,54,9,49,26,55,85,66,79,9,0,26,98.72
2021-01-29,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,114,4,6.52,5.09,26.44,1.18,0.4,0.82,0.048,0.54,0.04,16.71,15.68,17.54,23.02,21.0,2,High Yield,87,0.59,63.45,20.06,4.35,313.66,40,34,80,64,44,88,96,61,6,47,44,21.59
2021-01-29,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,117,4,6.49,9.93,26.19,1.97,0.37,0.88,0.011,1.02,0.02,16.74,17.95,19.81,20.76,26.84,2,High Yield,71,0.6,61.74,27.62,3.76,454.24,50,27,81,23,55,54,86,42,10,67,33,59.06
2021-01-28,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,110,3,5.56,6.7,47.08,1.38,0.39,0.66,0.039,0.4,0.043,15.54,16.0,18.04,15.21,16.87,2,High Yield,79,0.42,66.85,30.09,3.67,400.3,53,40,53,84,33,78,87,33,7,3,16,3.98
2021-01-28,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,129,3,6.0,6.1,49.02,0.68,0.48,0.79,0.013,0.6,0.02,15.21,18.24,15.94,29.11,19.32,2,High Yield,74,0.71,65.34,28.24,3.17,425.36,40,45,24,41,44,100,27,75,1,41,7,55.71
2021-01-28,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,138,3,5.59,5.22,39.94,1.38,0.24,0.63,0.043,0.72,0.036,18.05,16.58,16.31,15.12,27.8,2,High Yield,70,0.59,62.73,27.19,3.43,456.41,42,5,19,52,2,93,78,10,8,85,2,12.13
2021-01-27,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,136,2,6.5,7.55,26.01,0.81,0.4,0.38,0.032,1.89,0.075,19.33,16.66,17.19,19.05,15.5,3,High Yield,74,0.55,61.25,23.36,3.75,360.16,50,38,42,5,26,98,2,97,3,62,43,45.98
2021-01-27,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,123,2,5.6,8.05,48.41,0.88,0.48,0.55,0.023,1.31,0.044,19.08,16.33,16.78,29.54,21.85,2,High Yield,88,0.47,61.57,25.54,3.3,356.94,41,96,21,81,23,62,45,94,2,85,22,49.01
2021-01-27,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,99,2,5.83,5.23,39.6,0.53,0.3,0.45,0.011,1.09,0.073,19.45,19.99,19.76,17.53,18.11,2,High Yield,74,0.67,61.5,33.61,3.46,452.59,21,69,79,55,45,23,39,41,4,19,48,44.2
2021-01-26,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,107,1,6.1,7.8,28.38,1.62,0.23,0.77,0.043,0.85,0.08,18.8,19.0,15.82,15.07,24.1,3,High Yield,86,0.81,81.9,33.48,4.91,348.46,49,72,65,34,84,64,96,7,6,36,30,72.11
2021-01-26,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,95,1,5.88,7.34,10.64,1.65,0.26,0.74,0.034,0.46,0.099,19.55,18.55,16.65,23.74,17.5,3,High Yield,90,0.79,73.8,21.86,3.78,440.31,32,30,24,48,13,84,41,37,6,27,33,8.5
2021-01-26,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,104,1,6.88,4.86,24.27,1.56,0.43,0.39,0.011,1.15,0.075,15.34,19.88,16.53,22.89,16.95,3,High Yield,71,0.61,78.55,28.75,4.86,381.32,26,95,80,29,34,47,16,62,7,9,34,32.71
2021-01-25,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,95,0,6.16,8.97,31.19,1.63,0.33,0.66,0.049,1.2,0.081,15.83,18.21,15.26,26.08,15.53,3,High Yield,74,0.8,74.51,21.53,2.64,419.1,42,5,18,91,32,34,99,71,5,44,0,85.1
2021-01-25,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,117,0,6.24,5.15,28.41,1.8,0.33,0.91,0.022,1.83,0.044,17.62,17.27,18.06,17.25,28.08,2,High Yield,85,0.6,77.01,30.22,2.59,391.92,28,44,62,95,100,54,27,35,10,28,18,37.13
2021-01-25,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,101,0,6.45,8.74,26.02,1.93,0.33,0.89,0.035,0.95,0.042,19.98,19.37,18.81,29.23,29.31,2,High Yield,83,0.61,61.54,33.43,4.88,452.38,59,78,84,92,12,64,39,15,7,27,33,94.99
2021-01-24,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,111,7,6.48,5.73,47.21,1.47,0.23,0.49,0.042,0.73,0.016,19.76,15.12,19.9,26.59,15.34,2,High Yield,86,0.86,64.92,24.95,4.72,476.5,56,72,11,77,85,67,35,55,9,66,25,49.86
2021-01-24,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,110,7,6.42,7.75,18.96,0.51,0.26,0.73,0.017,1.06,0.021,17.98,17.58,15.72,23.19,21.92,3,High Yield,77,0.88,78.36,22.39,3.02,360.13,33,72,22,32,36,6,80,17,4,46,37,45.76
2021-01-24,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,106,7,6.73,5.63,36.8,1.14,0.36,0.88,0.025,0.28,0.043,19.11,19.15,18.35,17.28,22.2,3,High Yield,84,0.83,67.31,24.11,4.1,384.75,24,11,87,88,19,65,42,51,1,64,7,35.36
2021-01-23,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,112,6,6.01,7.72,12.78,1.7,0.28,0.88,0.028,0.41,0.073,17.0,18.71,17.74,16.98,28.45,3,High Yield,85,0.35,83.53,32.31,4.38,398.73,54,80,51,64,73,16,100,95,3,43,32,12.55
2021-01-23,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,111,6,5.86,9.42,28.89,1.9,0.26,1.0,0.014,1.12,0.096,15.88,19.78,16.2,18.38,16.42,2,High Yield,74,0.57,77.97,27.92,3.31,497.08,36,57,79,6,31,86,89,18,2,62,14,16.98
2021-01-23,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,126,6,6.64,5.1,34.88,1.19,0.26,0.96,0.046,2.0,0.034,18.65,18.26,17.2,28.36,28.48,2,High Yield,79,0.9,71.19,30.56,4.2,324.19,59,17,41,39,2,84,100,20,7,2,28,14.44
2021-01-22,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,121,5,5.51,8.72,25.19,1.01,0.35,0.77,0.049,1.04,0.085,18.51,15.92,17.01,21.01,15.44,2,High Yield,86,0.43,70.55,25.43,4.49,422.73,24,17,60,3,36,4,81,55,8,80,16,40.5
2021-01-22,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,102,5,6.31,6.35,43.24,1.52,0.49,0.63,0.046,1.87,0.064,19.9,15.91,19.14,27.45,18.57,2,High Yield,79,0.61,73.51,26.6,4.78,378.01,24,16,37,83,51,31,89,98,5,90,19,5.84
2021-01-22,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,116,5,6.5,8.53,36.83,1.45,0.34,0.81,0.016,1.78,0.093,16.42,15.09,19.17,28.23,16.04,2,High Yield,73,0.59,69.79,23.83,4.11,452.07,47,43,75,59,72,8,97,37,9,93,5,26.6
2021-01-21,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,137,4,5.99,6.08,12.73,1.15,0.47,0.31,0.036,1.19,0.056,18.73,15.62,15.88,16.64,25.23,2,High Yield,75,0.34,72.23,32.7,2.55,381.75,25,43,11,1,77,87,99,60,10,20,30,65.3
2021-01-21,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,97,4,6.77,6.85,32.8,1.66,0.21,0.71,0.017,1.87,0.088,16.17,18.22,17.96,17.73,28.31,2,High Yield,89,0.75,61.06,31.25,4.2,491.97,36,89,14,17,42,73,89,49,7,31,35,42.88
2021-01-21,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,100,4,6.78,5.98,14.41,1.03,0.45,0.39,0.045,1.15,0.077,16.9,17.85,15.88,24.06,29.77,3,High Yield,76,0.76,66.44,23.54,3.99,372.63,34,43,93,72,37,0,53,96,4,89,37,88.97
2021-01-20,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,118,3,5.79,6.17,30.01,1.35,0.23,0.44,0.014,0.64,0.038,16.78,16.44,18.13,20.93,21.39,2,High Yield,81,0.46,63.51,24.74,3.8,363.85,41,73,39,56,63,31,91,82,3,55,35,82.09
2021-01-20,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,97,3,6.1,9.79,17.61,1.18,0.27,0.81,0.03,0.93,0.065,15.01,15.24,19.37,25.77,20.73,3,High Yield,74,0.53,70.3,32.9,4.3,383.51,48,26,71,42,78,34,34,16,7,35,7,57.41
2021-01-20,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,101,3,6.81,5.81,31.41,1.39,0.26,0.33,0.02,0.52,0.025,19.7,16.42,15.92,24.64,24.07,2,High Yield,84,0.88,73.5,32.16,3.0,492.15,21,15,73,41,75,54,80,75,10,12,14,78.96
2021-01-19,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,113,2,6.29,8.23,39.45,1.74,0.47,0.75,0.027,0.25,0.069,19.17,17.41,15.68,27.79,25.85,3,High Yield,73,0.46,80.76,24.38,2.99,310.08,44,62,11,55,77,41,10,3,9,50,34,39.66
2021-01-19,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,126,2,6.51,8.53,36.46,1.56,0.29,0.79,0.027,0.39,0.019,15.93,16.98,16.12,22.14,29.15,2,High Yield,70,0.39,81.8,33.13,4.87,335.58,38,56,77,42,83,96,19,97,5,60,18,77.46
2021-01-19,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,94,2,6.04,5.51,48.62,0.98,0.26,0.9,0.032,0.24,0.05,16.6,16.19,16.97,21.08,16.4,3,High Yield,76,0.56,75.88,22.8,3.11,337.4,28,83,43,100,39,43,24,26,3,25,9,55.26
2021-01-18,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,105,1,6.37,9.48,11.25,1.56,0.42,0.68,0.038,0.86,0.072,19.97,17.51,19.3,17.95,21.97,3,High Yield,72,0.57,78.81,29.73,3.56,391.0,28,34,52,95,1,69,8,99,5,38,49,28.52
2021-01-18,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,137,1,6.74,4.38,23.86,1.45,0.3,1.0,0.049,1.16,0.013,18.3,18.01,17.81,16.09,23.3,2,High Yield,75,0.47,74.57,26.47,3.98,433.32,41,59,45,33,28,89,98,35,3,50,21,56.73
2021-01-18,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,96,1,5.62,9.71,19.0,1.47,0.37,0.86,0.048,1.31,0.085,16.98,18.32,17.16,22.79,17.51,2,High Yield,70,0.59,69.87,24.72,2.59,427.65,60,4,54,54,44,14,62,97,9,36,17,76.68
2021-01-17,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,114,0,5.8,8.04,27.35,1.87,0.3,0.73,0.038,1.35,0.078,18.67,16.73,15.43,25.8,28.98,2,High Yield,72,0.74,60.75,30.9,4.3,462.67,60,42,35,87,77,60,13,21,10,58,31,3.15
2021-01-17,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,129,0,5.59,7.52,29.98,1.2,0.48,0.68,0.042,1.36,0.033,17.43,18.37,16.31,29.65,24.98,2,High Yield,90,0.87,74.14,28.75,3.16,333.42,33,45,91,39,47,76,83,45,5,61,11,15.46
2021-01-17,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,135,0,6.91,6.04,26.87,1.88,0.49,0.32,0.05,1.56,0.028,17.63,15.15,17.88,29.33,19.89,2,High Yield,73,0.82,77.25,30.94,3.15,436.3,45,80,21,73,35,41,62,72,3,69,39,55.59
2021-01-16,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,130,7,5.87,9.11,18.61,0.81,0.29,0.83,0.048,0.51,0.024,17.0,17.97,18.31,23.62,17.64,3,High Yield,86,0.41,78.23,27.87,4.03,409.77,24,65,20,24,95,47,77,10,10,1,26,93.4
2021-01-16,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,91,7,5.6,5.07,30.38,1.11,0.24,0.79,0.018,0.26,0.029,16.76,18.62,19.53,27.08,16.22,3,High Yield,71,0.72,80.89,29.51,3.6,420.59,35,82,100,29,90,81,99,21,10,74,8,9.69
2021-01-16,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,132,7,5.54,7.12,48.85,1.78,0.27,0.61,0.022,1.57,0.057,15.96,19.02,18.57,26.12,23.89,2,High Yield,85,0.75,67.39,27.48,3.89,314.03,42,82,62,77,5,42,68,60,7,12,45,44.72
2021-01-15,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,98,6,6.62,5.88,11.95,1.85,0.3,0.49,0.027,0.94,0.049,18.43,16.12,15.69,15.44,19.89,2,High Yield,86,0.78,62.08,30.88,3.02,392.73,34,72,47,75,100,67,26,10,6,48,34,62.27
2021-01-15,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,136,6,6.72,7.73,11.98,1.04,0.21,0.76,0.023,0.85,0.048,18.71,19.44,15.7,22.45,18.41,2,High Yield,80,0.35,60.18,23.3,4.28,476.69,36,41,64,33,19,3,1,50,9,57,46,85.61
2021-01-15,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,95,6,6.79,5.95,25.75,1.89,0.36,0.32,0.01,0.25,0.01,19.65,15.91,15.04,24.23,15.92,3,High Yield,86,0.48,83.06,26.53,2.9,406.81,32,8,50,83,72,53,60,23,10,18,28,22.91
2021-01-14,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,136,5,6.55,6.21,48.25,1.4,0.32,0.93,0.015,1.02,0.033,16.38,18.87,17.98,25.82,23.41,3,High Yield,79,0.84,79.01,33.71,3.8,337.68,56,64,84,14,43,78,85,96,10,82,40,33.43
2021-01-14,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,104,5,5.61,7.32,22.73,1.03,0.47,0.49,0.032,1.27,0.013,19.93,19.1,19.93,16.2,20.38,3,High Yield,89,0.66,84.05,31.94,3.12,402.13,53,9,72,56,8,77,40,86,7,19,5,58.8
2021-01-14,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,127,5,6.05,8.26,18.88,0.99,0.46,0.89,0.034,1.45,0.093,15.1,15.62,15.59,15.24,15.85,2,High Yield,82,0.39,60.89,31.31,4.24,304.75,37,11,97,42,47,71,90,28,1,29,5,49.82
2021-01-13,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,95,4,6.61,5.56,30.77,0.73,0.38,0.66,0.038,1.14,0.091,17.87,19.45,17.1,23.83,21.9,3,High Yield,88,0.52,78.15,27.98,4.63,396.89,51,59,82,66,55,33,82,61,3,7,43,66.07
2021-01-13,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,93,4,6.39,5.54,32.21,0.77,0.38,0.95,0.034,1.13,0.045,19.73,16.79,19.94,20.09,22.56,3,High Yield,77,0.38,73.94,21.25,4.97,351.1,42,36,48,95,22,59,82,27,7,68,30,37.11
2021-01-13,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,135,4,6.28,6.38,39.13,0.64,0.39,0.73,0.011,1.84,0.064,15.37,18.79,15.68,29.41,21.77,3,High Yield,80,0.83,75.79,30.45,3.66,467.73,32,63,23,36,38,3,100,23,1,83,24,84.57
2021-01-12,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,131,3,5.55,6.0,12.39,1.18,0.45,0.74,0.047,1.17,0.048,18.29,15.95,18.36,29.72,22.82,2,High Yield,84,0.38,74.92,25.92,3.6,435.9,41,13,67,69,52,26,14,0,7,94,38,74.56
2021-01-12,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,115,3,6.61,8.8,17.75,0.61,0.48,0.53,0.037,0.44,0.03,18.46,16.97,15.57,18.98,15.73,3,High Yield,87,0.41,71.54,29.58,4.17,352.82,27,49,73,15,96,67,39,33,8,33,11,68.46
2021-01-12,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,135,3,6.73,4.9,44.35,0.9,0.4,0.58,0.023,1.52,0.067,19.96,19.79,17.88,28.27,16.3,3,High Yield,86,0.59,61.44,23.14,3.28,474.68,47,56,25,69,54,56,12,10,9,32,38,22.61
2021-01-11,evening,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,95,2,6.75,8.43,45.43,1.51,0.25,0.83,0.02,0.26,0.093,17.77,18.27,17.48,28.11,21.03,3,High Yield,86,0.38,62.25,30.82,4.33,317.65,21,41,77,47,75,15,30,97,2,99,3,36.9
2021-01-11,afternoon,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,101,2,6.43,4.46,13.21,1.9,0.39,0.42,0.011,1.0,0.053,17.77,16.66,19.78,23.86,24.04,2,High Yield,89,0.76,62.12,24.08,4.05,320.5,52,17,62,65,19,41,75,68,8,47,48,30.62
2021-01-11,morning,13.25,75.25,Sowing,23.97,23.69,74.47,0.99,18.39,0.7,43.62,2.06,Medium,Rabi,138,2,6.44,9.73,41.91,1.45,0.28,0.37,0.038,0.43,0.066,17.37,19.14,16.61,28.12,18.93,3,High Yield,72,0.49,60.72,33.35,3.47,411.08,28,67,50,30,46,88,87,29,3,7,11,2.09
